HorseID,Horse,Venue,Track,Distance,Wins,Starts,Places,Profit,AvgOdds,WinRate,PlaceRate,ROI
K254,同益善(K254),沙田,Turf,1800,0,6,1,-6.0,55.52,0.0,16.67,-100.0
K260,超開心(K260),沙田,Turf,1400,0,6,2,-6.0,23.97,0.0,33.33,-100.0
K276,花香月明(K276),沙田,Turf,1200,0,6,0,-6.0,36.33,0.0,0.0,-100.0
K318,龍傲綾羅(K318),沙田,Turf,1200,0,6,2,-6.0,20.37,0.0,33.33,-100.0
K323,巴閉佬(K323),沙田,Turf,1400,0,6,2,-6.0,28.67,0.0,33.33,-100.0
K362,太子(K362),跑馬地,Turf,1200,0,6,2,-6.0,16.57,0.0,33.33,-100.0
K367,正極(K367),沙田,Turf,1400,0,6,1,-6.0,73.17,0.0,16.67,-100.0
K409,顯勝高昇(K409),沙田,AWT,1200,0,6,3,-6.0,6.15,0.0,50.0,-100.0
K428,魅力知耀(K428),沙田,Turf,1600,0,6,3,-6.0,43.1,0.0,50.0,-100.0
K496,仁者荃承(K496),沙田,Turf,1200,0,6,1,-6.0,52.67,0.0,16.67,-100.0
K548,川河石駒(K548),沙田,Turf,1200,0,6,0,-6.0,27.23,0.0,0.0,-100.0
L032,高高至高(L032),沙田,Turf,1600,0,6,1,-6.0,30.5,0.0,16.67,-100.0
K350,時時歡聲(K350),沙田,Turf,1400,4,5,5,14.9,4.48,80.0,100.0,298.0
H219,快路(H219),跑馬地,Turf,1800,3,5,4,22.2,9.2,60.0,80.0,444.0
J358,舉步生風(J358),沙田,Turf,1000,3,5,4,4.1,2.42,60.0,80.0,82.0
J503,棒棒糖(J503),跑馬地,Turf,1200,3,5,4,17.9,6.54,60.0,80.0,358.0
K026,天賜喜(K026),沙田,Turf,1200,3,5,5,11.6,8.76,60.0,100.0,232.0
K122,會當凌(K122),沙田,Turf,1400,3,5,3,7.1,14.42,60.0,60.0,142.0
K246,小鳥天堂(K246),沙田,Turf,1200,3,5,4,2.1999999999999997,2.5,60.0,80.0,44.0
L004,醒目高球(L004),沙田,Turf,1200,3,5,4,2.4,2.94,60.0,80.0,48.0
G170,黑桃火箭(G170),跑馬地,Turf,1650,2,5,4,14.4,10.3,40.0,80.0,288.0
H068,妙玲瓏(H068),跑馬地,Turf,1000,2,5,2,12.7,29.28,40.0,40.0,254.0
H108,伶俐驫駒(H108),沙田,AWT,1200,2,5,5,2.2,3.3,40.0,100.0,44.0
H228,實力哥(H228),沙田,AWT,1200,2,5,3,7.5,7.24,40.0,60.0,150.0
H294,美麗第一(H294),沙田,Turf,1000,2,5,3,0.9000000000000004,6.24,40.0,60.0,18.0
H394,糖不甩(H394),沙田,Turf,1200,2,5,2,17.1,16.42,40.0,40.0,342.0
H401,奔妙星(H401),跑馬地,Turf,1650,2,5,3,10.4,8.74,40.0,60.0,208.0
H407,勝多多(H407),跑馬地,Turf,1200,2,5,2,23.2,24.64,40.0,40.0,464.0
H486,竣誠駒(H486),沙田,Turf,1800,2,5,2,20.2,11.08,40.0,40.0,404.0
J105,客家之光(J105),跑馬地,Turf,1800,2,5,3,4.300000000000001,4.78,40.0,60.0,86.0
J348,觀天下(J348),跑馬地,Turf,1200,2,5,2,-0.7,17.12,40.0,40.0,-14.0
K052,魅力星(K052),沙田,AWT,1200,2,5,3,16.3,16.26,40.0,60.0,326.0
K054,滿心星(K054),沙田,AWT,1650,2,5,4,1.5,4.58,40.0,80.0,30.0
K146,幸運多彩(K146),沙田,Turf,1200,2,5,3,24.0,41.8,40.0,60.0,480.0
K227,顏色之皇(K227),跑馬地,Turf,1000,2,5,5,4.4,3.42,40.0,100.0,88.0
K236,扶搖勢勁(K236),沙田,Turf,1200,2,5,5,0.5999999999999996,2.46,40.0,100.0,12.0
K335,火悟空(K335),沙田,Turf,1600,2,5,2,10.3,5.94,40.0,40.0,206.0
K340,團結勇士(K340),跑馬地,Turf,1200,2,5,3,4.8999999999999995,6.02,40.0,60.0,98.0
K381,好實力(K381),跑馬地,Turf,1650,2,5,2,73.5,29.06,40.0,40.0,1470.0
K453,開心老闆(K453),沙田,Turf,1400,2,5,3,8.8,13.94,40.0,60.0,176.0
B456,醒目勇駒(B456),沙田,AWT,1200,1,5,1,38.0,25.4,20.0,20.0,760.0
D359,冠寶駒(D359),沙田,Turf,1400,1,5,3,24.0,14.84,20.0,60.0,480.0
E157,好運寶馬(E157),沙田,Turf,1400,1,5,2,4.300000000000001,26.9,20.0,40.0,86.0
E461,又龍串鳳(E461),沙田,Turf,2000,1,5,3,10.0,38.6,20.0,60.0,200.0
E488,桃花多(E488),沙田,Turf,1600,1,5,2,1.7999999999999998,6.06,20.0,40.0,36.0
G065,連連有盈(G065),沙田,Turf,1200,1,5,2,4.9,9.16,20.0,40.0,98.0
G115,木火兄弟(G115),跑馬地,Turf,1650,1,5,1,4.699999999999999,12.64,20.0,20.0,94.0
G203,辣得駕勢(G203),跑馬地,Turf,1200,1,5,2,5.0,15.26,20.0,40.0,100.0
G210,威力飛彈(G210),沙田,Turf,1200,1,5,1,10.0,35.0,20.0,20.0,200.0
G250,飛躍凱旋(G250),跑馬地,Turf,1000,1,5,1,4.5,11.4,20.0,20.0,90.0
G312,架勢奇爸(G312),跑馬地,Turf,1800,1,5,3,0.5999999999999996,5.96,20.0,60.0,12.0
G368,爆熱(G368),沙田,AWT,1200,1,5,3,-1.2999999999999998,5.94,20.0,60.0,-26.0
G435,直線力山(G435),沙田,Turf,1600,1,5,1,29.0,61.4,20.0,20.0,580.0
H011,型到爆(H011),跑馬地,Turf,1650,1,5,2,7.0,15.76,20.0,40.0,140.0
H212,禪勝輝煌(H212),沙田,Turf,1800,1,5,2,2.0,10.16,20.0,40.0,40.0
H233,北海盜(H233),跑馬地,Turf,1800,1,5,3,-1.1,19.78,20.0,60.0,-22.0
H253,馬特峰(H253),跑馬地,Turf,1650,1,5,1,7.0,11.2,20.0,20.0,140.0
H358,青春力量(H358),沙田,Turf,1800,1,5,2,2.0999999999999996,9.84,20.0,40.0,42.0
H383,春風萬里(H383),沙田,Turf,1800,1,5,2,0.5,9.56,20.0,40.0,10.0
H452,安騁(H452),沙田,Turf,1800,1,5,2,6.0,13.94,20.0,40.0,120.0
J047,幸運芙蓉(J047),沙田,Turf,1400,1,5,5,-3.4,4.48,20.0,100.0,-68.0
J058,領創動力(J058),沙田,AWT,1650,1,5,2,-0.10000000000000009,8.68,20.0,40.0,-2.0
J087,辣得金(J087),沙田,Turf,1200,1,5,2,2.4000000000000004,15.02,20.0,40.0,48.0
J089,英雄戰歌(J089),沙田,Turf,1200,1,5,4,0.40000000000000036,7.42,20.0,80.0,8.0
J123,加州星馳(J123),沙田,AWT,1200,1,5,1,15.0,39.2,20.0,20.0,300.0
J141,昇瀧駒(J141),沙田,AWT,1200,1,5,4,-1.4,4.3,20.0,80.0,-28.0
J142,開心寶寶(J142),沙田,Turf,1400,1,5,2,1.5,17.74,20.0,40.0,30.0
J330,智跑得(J330),沙田,AWT,1650,1,5,4,-1.7000000000000002,7.36,20.0,80.0,-34.0
J348,觀天下(J348),沙田,Turf,1400,1,5,1,4.1,42.02,20.0,20.0,82.0
J391,嘉應奇兵(J391),沙田,Turf,1200,1,5,4,7.0,16.3,20.0,80.0,140.0
J421,仁仁有餘(J421),跑馬地,Turf,1200,1,5,1,-1.4,4.38,20.0,20.0,-28.0
J439,嘉應駿馬(J439),沙田,Turf,1200,1,5,2,-1.4,9.58,20.0,40.0,-28.0
J478,美麗老撾(J478),沙田,Turf,1000,1,5,2,9.0,12.56,20.0,40.0,180.0
J500,閃光燈(J500),沙田,Turf,1200,1,5,2,11.0,23.4,20.0,40.0,220.0
J502,蜜蜜送(J502),跑馬地,Turf,1800,1,5,2,2.8,12.62,20.0,40.0,56.0
J531,手到齊來(J531),沙田,Turf,1000,1,5,1,1.0,8.58,20.0,20.0,20.0
J551,球皇(J551),沙田,Turf,1400,1,5,1,32.0,68.6,20.0,20.0,640.0
K006,醒目先駒(K006),跑馬地,Turf,1650,1,5,2,1.7000000000000002,6.58,20.0,40.0,34.0
K010,連連幸運(K010),跑馬地,Turf,1200,1,5,1,0.40000000000000036,13.76,20.0,20.0,8.0
K011,競駿皇者(K011),跑馬地,Turf,1200,1,5,1,37.0,19.84,20.0,20.0,740.0
K056,志滿同行(K056),跑馬地,Turf,1200,1,5,3,-2.7,5.02,20.0,60.0,-54.0
K093,星價(K093),跑馬地,Turf,1650,1,5,2,2.3,5.98,20.0,40.0,46.0
K110,肥仔精神(K110),沙田,Turf,1600,1,5,1,-0.9000000000000004,18.9,20.0,20.0,-18.0
K156,奔放(K156),沙田,Turf,2000,1,5,4,4.699999999999999,7.54,20.0,80.0,94.0
K173,翠紅(K173),沙田,Turf,1200,1,5,2,8.0,15.0,20.0,40.0,160.0
K190,凱明神駒(K190),跑馬地,Turf,1650,1,5,1,21.0,26.8,20.0,20.0,420.0
K294,亨驥(K294),沙田,Turf,1400,1,5,2,-0.2999999999999998,8.76,20.0,40.0,-6.0
K297,葳莉非凡(K297),沙田,Turf,1200,1,5,2,-0.5999999999999996,5.1,20.0,40.0,-12.0
K307,部族高手(K307),沙田,Turf,1400,1,5,1,-1.6,36.38,20.0,20.0,-32.0
K365,千杯不醉(K365),沙田,Turf,1200,1,5,3,10.0,11.2,20.0,60.0,200.0
K368,爆得美麗(K368),跑馬地,Turf,1650,1,5,2,2.0999999999999996,24.96,20.0,40.0,42.0
K395,中國心(K395),跑馬地,Turf,1800,1,5,3,-2.5,5.8,20.0,60.0,-50.0
K400,友瑩亮(K400),沙田,Turf,1200,1,5,1,7.0,20.2,20.0,20.0,140.0
K468,藍地球(K468),跑馬地,Turf,1000,1,5,1,93.0,46.6,20.0,20.0,1860.0
K469,超寫意(K469),沙田,Turf,1200,1,5,2,-2.5,5.88,20.0,40.0,-50.0
K487,洪才(K487),沙田,Turf,1400,1,5,1,2.7,13.62,20.0,20.0,54.0
K545,賢知友您(K545),沙田,Turf,1200,1,5,2,4.6,8.14,20.0,40.0,92.0
K552,日出東方(K552),沙田,Turf,1000,1,5,4,0.20000000000000018,10.98,20.0,80.0,4.0
K573,笑盈喜(K573),沙田,Turf,1200,1,5,1,43.0,43.8,20.0,20.0,860.0
L033,粵港資駒(L033),跑馬地,Turf,1200,1,5,2,-0.10000000000000009,10.9,20.0,40.0,-2.0
L106,錶之浩瀚(L106),沙田,Turf,1200,1,5,3,-1.4,6.98,20.0,60.0,-28.0
D087,紅鬃烈馬(D087),沙田,Turf,1400,0,5,1,-5.0,21.12,0.0,20.0,-100.0
D387,精彩勇士(D387),沙田,Turf,1000,0,5,1,-5.0,12.48,0.0,20.0,-100.0
D474,電路七號(D474),跑馬地,Turf,1000,0,5,1,-5.0,12.64,0.0,20.0,-100.0
E234,拍馬難追(E234),沙田,Turf,1200,0,5,1,-5.0,17.86,0.0,20.0,-100.0
E323,寶麗生輝(E323),沙田,AWT,1200,0,5,1,-5.0,15.9,0.0,20.0,-100.0
E360,龍騰飛翔(E360),沙田,AWT,1200,0,5,1,-5.0,19.98,0.0,20.0,-100.0
E369,怪獸奇兵(E369),沙田,AWT,1650,0,5,1,-5.0,18.94,0.0,20.0,-100.0
E385,幸運旅程(E385),沙田,Turf,1200,0,5,1,-5.0,41.6,0.0,20.0,-100.0
E397,錢多多(E397),跑馬地,Turf,1650,0,5,1,-5.0,19.56,0.0,20.0,-100.0
E413,讓愛高飛(E413),跑馬地,Turf,1200,0,5,0,-5.0,29.82,0.0,0.0,-100.0
E447,實力派(E447),沙田,Turf,1200,0,5,2,-5.0,14.62,0.0,40.0,-100.0
E447,實力派(E447),沙田,Turf,1400,0,5,1,-5.0,26.2,0.0,20.0,-100.0
E466,旭日昇(E466),沙田,Turf,1200,0,5,3,-5.0,9.04,0.0,60.0,-100.0
E467,東方飛影(E467),沙田,Turf,1400,0,5,0,-5.0,42.6,0.0,0.0,-100.0
E478,躡景追飛(E478),跑馬地,Turf,1800,0,5,0,-5.0,17.4,0.0,0.0,-100.0
G012,心想事成(G012),跑馬地,Turf,1200,0,5,0,-5.0,29.0,0.0,0.0,-100.0
G031,精明勇駿(G031),跑馬地,Turf,1200,0,5,1,-5.0,22.8,0.0,20.0,-100.0
G045,威力奔騰(G045),沙田,Turf,1200,0,5,0,-5.0,95.0,0.0,0.0,-100.0
G119,仁仁之寶(G119),跑馬地,Turf,1200,0,5,0,-5.0,35.2,0.0,0.0,-100.0
G123,縱橫天下(G123),沙田,Turf,1600,0,5,1,-5.0,15.8,0.0,20.0,-100.0
G125,得意佳作(G125),跑馬地,Turf,1800,0,5,0,-5.0,30.0,0.0,0.0,-100.0
G128,聚風雲(G128),沙田,Turf,1600,0,5,1,-5.0,21.4,0.0,20.0,-100.0
G129,無敵精英(G129),跑馬地,Turf,1650,0,5,1,-5.0,13.78,0.0,20.0,-100.0
G173,增有(G173),沙田,Turf,1600,0,5,2,-5.0,32.6,0.0,40.0,-100.0
G180,金鑽貴人(G180),沙田,Turf,1200,0,5,1,-5.0,33.6,0.0,20.0,-100.0
G195,連連歡呼(G195),沙田,Turf,1400,0,5,1,-5.0,8.78,0.0,20.0,-100.0
G201,鑽飾翱翔(G201),沙田,AWT,1200,0,5,2,-5.0,6.2,0.0,40.0,-100.0
G227,一先生(G227),沙田,Turf,1400,0,5,1,-5.0,84.2,0.0,20.0,-100.0
G237,宜春火力(G237),沙田,Turf,1400,0,5,1,-5.0,36.82,0.0,20.0,-100.0
G312,架勢奇爸(G312),沙田,Turf,1800,0,5,3,-5.0,14.6,0.0,60.0,-100.0
G312,架勢奇爸(G312),跑馬地,Turf,1650,0,5,2,-5.0,4.9,0.0,40.0,-100.0
G368,爆熱(G368),跑馬地,Turf,1650,0,5,1,-5.0,12.2,0.0,20.0,-100.0
G371,當年情(G371),沙田,Turf,2000,0,5,0,-5.0,75.0,0.0,0.0,-100.0
G372,星雲浩騰(G372),跑馬地,Turf,1650,0,5,1,-5.0,20.0,0.0,20.0,-100.0
G435,直線力山(G435),沙田,Turf,2000,0,5,0,-5.0,39.4,0.0,0.0,-100.0
H007,雅典武士(H007),跑馬地,Turf,1000,0,5,1,-5.0,10.54,0.0,20.0,-100.0
H034,皮具大師(H034),沙田,Turf,1600,0,5,1,-5.0,19.8,0.0,20.0,-100.0
H055,勝神威(H055),跑馬地,Turf,1200,0,5,1,-5.0,16.82,0.0,20.0,-100.0
H066,美麗歡聲(H066),沙田,AWT,1650,0,5,0,-5.0,16.02,0.0,0.0,-100.0
H070,建測羣英(H070),跑馬地,Turf,1800,0,5,2,-5.0,12.72,0.0,40.0,-100.0
H090,時時稱心(H090),跑馬地,Turf,1650,0,5,2,-5.0,16.5,0.0,40.0,-100.0
H097,連連勝利(H097),跑馬地,Turf,1000,0,5,2,-5.0,5.82,0.0,40.0,-100.0
H128,皇仁福星(H128),跑馬地,Turf,1800,0,5,3,-5.0,10.98,0.0,60.0,-100.0
H139,桃花雲(H139),沙田,Turf,1600,0,5,0,-5.0,55.0,0.0,0.0,-100.0
H141,怡勁力(H141),沙田,AWT,1200,0,5,0,-5.0,41.1,0.0,0.0,-100.0
H148,萬事靚(H148),跑馬地,Turf,1200,0,5,1,-5.0,43.94,0.0,20.0,-100.0
H159,金運來(H159),沙田,Turf,1400,0,5,1,-5.0,23.8,0.0,20.0,-100.0
H168,夢照發(H168),跑馬地,Turf,1800,0,5,2,-5.0,18.88,0.0,40.0,-100.0
H178,南區旺(H178),跑馬地,Turf,1200,0,5,1,-5.0,15.48,0.0,20.0,-100.0
H200,全城帶勝(H200),沙田,Turf,1200,0,5,0,-5.0,41.2,0.0,0.0,-100.0
H206,小神仙(H206),跑馬地,Turf,1650,0,5,0,-5.0,44.82,0.0,0.0,-100.0
H237,精算謀略(H237),跑馬地,Turf,1650,0,5,0,-5.0,25.0,0.0,0.0,-100.0
H247,飛躍精英(H247),跑馬地,Turf,1200,0,5,1,-5.0,15.8,0.0,20.0,-100.0
H262,喜至寶(H262),沙田,AWT,1650,0,5,1,-5.0,16.88,0.0,20.0,-100.0
H273,至旺財(H273),沙田,Turf,1200,0,5,2,-5.0,34.3,0.0,40.0,-100.0
H283,日日獎(H283),沙田,AWT,1650,0,5,0,-5.0,41.8,0.0,0.0,-100.0
H290,魔法速遞(H290),沙田,AWT,1650,0,5,1,-5.0,8.3,0.0,20.0,-100.0
H293,開心三多(H293),沙田,AWT,1650,0,5,0,-5.0,30.6,0.0,0.0,-100.0
H301,賢者無敵(H301),沙田,Turf,1000,0,5,2,-5.0,24.64,0.0,40.0,-100.0
H346,極速奇兵(H346),跑馬地,Turf,1650,0,5,1,-5.0,9.7,0.0,20.0,-100.0
H374,背背龍(H374),沙田,Turf,1400,0,5,0,-5.0,22.6,0.0,0.0,-100.0
H385,發光發亮(H385),沙田,Turf,1400,0,5,0,-5.0,38.6,0.0,0.0,-100.0
H386,同寶寶(H386),跑馬地,Turf,2200,0,5,1,-5.0,12.16,0.0,20.0,-100.0
H392,君達得(H392),沙田,Turf,1400,0,5,2,-5.0,8.84,0.0,40.0,-100.0
H402,帥炸(H402),跑馬地,Turf,1650,0,5,0,-5.0,18.48,0.0,0.0,-100.0
H404,加州代表(H404),沙田,Turf,1400,0,5,1,-5.0,58.4,0.0,20.0,-100.0
H432,歡樂老撾(H432),跑馬地,Turf,1800,0,5,0,-5.0,26.0,0.0,0.0,-100.0
H433,鐵金剛(H433),沙田,Turf,1600,0,5,2,-5.0,5.86,0.0,40.0,-100.0
H447,富裕君子(H447),沙田,Turf,1600,0,5,1,-5.0,8.24,0.0,20.0,-100.0
H459,星運少爵(H459),跑馬地,Turf,1200,0,5,4,-5.0,5.36,0.0,80.0,-100.0
H466,黑白(H466),沙田,Turf,1200,0,5,1,-5.0,20.38,0.0,20.0,-100.0
J015,堅闖(J015),沙田,Turf,1600,0,5,0,-5.0,31.4,0.0,0.0,-100.0
J027,風雲武士(J027),沙田,Turf,1200,0,5,1,-5.0,17.9,0.0,20.0,-100.0
J053,久久為尊(J053),沙田,Turf,1400,0,5,0,-5.0,15.8,0.0,0.0,-100.0
J067,雄昇勇士(J067),跑馬地,Turf,1650,0,5,1,-5.0,11.78,0.0,20.0,-100.0
J082,年少多好(J082),沙田,Turf,1000,0,5,1,-5.0,30.2,0.0,20.0,-100.0
J086,旋風飛颺(J086),沙田,Turf,1400,0,5,1,-5.0,9.8,0.0,20.0,-100.0
J105,客家之光(J105),跑馬地,Turf,2200,0,5,3,-5.0,8.0,0.0,60.0,-100.0
J108,挺秀騰飛(J108),沙田,Turf,1400,0,5,0,-5.0,64.8,0.0,0.0,-100.0
J115,快樂老撾(J115),沙田,Turf,1400,0,5,3,-5.0,7.5,0.0,60.0,-100.0
J124,德薩斯(J124),沙田,Turf,1200,0,5,1,-5.0,34.3,0.0,20.0,-100.0
J135,寶成智星(J135),跑馬地,Turf,1800,0,5,0,-5.0,22.4,0.0,0.0,-100.0
J138,爭金奪冠(J138),跑馬地,Turf,1800,0,5,1,-5.0,11.66,0.0,20.0,-100.0
J143,日馳千里(J143),沙田,Turf,1200,0,5,0,-5.0,21.72,0.0,0.0,-100.0
J149,八正道(J149),沙田,Turf,1400,0,5,1,-5.0,26.76,0.0,20.0,-100.0
J150,星火燎原(J150),沙田,Turf,1200,0,5,0,-5.0,110.6,0.0,0.0,-100.0
J153,運來伍寶(J153),沙田,AWT,1200,0,5,1,-5.0,47.8,0.0,20.0,-100.0
J171,陽光寶貝(J171),沙田,Turf,1200,0,5,0,-5.0,41.2,0.0,0.0,-100.0
J183,風起雲湧(J183),跑馬地,Turf,1800,0,5,3,-5.0,5.78,0.0,60.0,-100.0
J186,星際快車(J186),沙田,Turf,1200,0,5,1,-5.0,48.54,0.0,20.0,-100.0
J203,勝意(J203),沙田,AWT,1650,0,5,4,-5.0,4.92,0.0,80.0,-100.0
J222,快樂高球(J222),沙田,Turf,1400,0,5,1,-5.0,9.4,0.0,20.0,-100.0
J232,天天耍樂(J232),沙田,Turf,1200,0,5,2,-5.0,15.74,0.0,40.0,-100.0
J233,魯班精神(J233),沙田,Turf,1400,0,5,1,-5.0,21.16,0.0,20.0,-100.0
J238,銀河勇士(J238),沙田,Turf,1200,0,5,0,-5.0,49.6,0.0,0.0,-100.0
J249,壯志凌雲(J249),沙田,Turf,1600,0,5,0,-5.0,51.82,0.0,0.0,-100.0
J250,勝得福(J250),沙田,Turf,1400,0,5,1,-5.0,62.4,0.0,20.0,-100.0
J250,勝得福(J250),沙田,Turf,1600,0,5,2,-5.0,31.86,0.0,40.0,-100.0
J263,遙遙領先(J263),沙田,Turf,1600,0,5,4,-5.0,5.88,0.0,80.0,-100.0
J268,整蠱專家(J268),跑馬地,Turf,1800,0,5,1,-5.0,26.82,0.0,20.0,-100.0
J269,龍又生(J269),沙田,Turf,1400,0,5,0,-5.0,58.4,0.0,0.0,-100.0
J273,準輝煌(J273),沙田,Turf,1600,0,5,3,-5.0,3.46,0.0,60.0,-100.0
J294,戰騎飛(J294),跑馬地,Turf,1200,0,5,1,-5.0,131.6,0.0,20.0,-100.0
J298,智勇名駒(J298),跑馬地,Turf,1800,0,5,0,-5.0,14.4,0.0,0.0,-100.0
J303,得道猴王(J303),沙田,Turf,1400,0,5,1,-5.0,20.24,0.0,20.0,-100.0
J307,勇敢歡欣(J307),跑馬地,Turf,1200,0,5,0,-5.0,66.6,0.0,0.0,-100.0
J312,多彩多姿(J312),沙田,Turf,1200,0,5,1,-5.0,16.02,0.0,20.0,-100.0
J315,文明福星(J315),跑馬地,Turf,1200,0,5,0,-5.0,59.04,0.0,0.0,-100.0
J328,飛越星空(J328),沙田,Turf,1400,0,5,0,-5.0,33.0,0.0,0.0,-100.0
J329,駿皇金(J329),沙田,Turf,1000,0,5,1,-5.0,68.0,0.0,20.0,-100.0
J346,快活英雄(J346),沙田,Turf,1400,0,5,2,-5.0,6.86,0.0,40.0,-100.0
J370,加州本事(J370),沙田,Turf,1200,0,5,3,-5.0,30.12,0.0,60.0,-100.0
J377,妙算奇勝(J377),跑馬地,Turf,1800,0,5,2,-5.0,8.44,0.0,40.0,-100.0
J390,共享富裕(J390),沙田,Turf,2000,0,5,1,-5.0,7.02,0.0,20.0,-100.0
J394,馬上盈(J394),沙田,Turf,1200,0,5,1,-5.0,72.0,0.0,20.0,-100.0
J394,馬上盈(J394),沙田,Turf,1400,0,5,1,-5.0,34.56,0.0,20.0,-100.0
J398,金駒永騰(J398),沙田,AWT,1650,0,5,1,-5.0,12.86,0.0,20.0,-100.0
J399,豐盛(J399),沙田,Turf,1400,0,5,0,-5.0,14.38,0.0,0.0,-100.0
J409,完美演繹(J409),跑馬地,Turf,1650,0,5,0,-5.0,32.8,0.0,0.0,-100.0
J423,瑤瑤日上(J423),沙田,Turf,1200,0,5,0,-5.0,65.4,0.0,0.0,-100.0
J434,歌舞團(J434),跑馬地,Turf,1650,0,5,0,-5.0,84.6,0.0,0.0,-100.0
J458,利不可擋(J458),沙田,Turf,1200,0,5,0,-5.0,111.6,0.0,0.0,-100.0
J459,鐵甲驌龍(J459),跑馬地,Turf,1200,0,5,0,-5.0,58.8,0.0,0.0,-100.0
J477,可期而遇(J477),沙田,Turf,1200,0,5,1,-5.0,14.06,0.0,20.0,-100.0
J479,鼓浪高升(J479),跑馬地,Turf,1000,0,5,2,-5.0,11.92,0.0,40.0,-100.0
J482,千杯(J482),跑馬地,Turf,1000,0,5,0,-5.0,54.0,0.0,0.0,-100.0
J496,歡樂飛駒(J496),沙田,Turf,1200,0,5,1,-5.0,22.98,0.0,20.0,-100.0
J498,金滙千帥(J498),沙田,Turf,1600,0,5,0,-5.0,10.96,0.0,0.0,-100.0
J499,金玉良言(J499),沙田,Turf,1200,0,5,1,-5.0,60.0,0.0,20.0,-100.0
J511,風火猴王(J511),沙田,Turf,1200,0,5,0,-5.0,72.0,0.0,0.0,-100.0
J513,輕功猛男(J513),沙田,Turf,1400,0,5,0,-5.0,45.14,0.0,0.0,-100.0
J521,金鑽八十(J521),沙田,Turf,1400,0,5,0,-5.0,57.14,0.0,0.0,-100.0
J523,勁者(J523),跑馬地,Turf,1200,0,5,1,-5.0,20.82,0.0,20.0,-100.0
J530,朗日自強(J530),沙田,Turf,1200,0,5,1,-5.0,58.38,0.0,20.0,-100.0
J530,朗日自強(J530),跑馬地,Turf,1200,0,5,1,-5.0,36.06,0.0,20.0,-100.0
J532,銀亮濠俠(J532),跑馬地,Turf,1200,0,5,0,-5.0,96.8,0.0,0.0,-100.0
J533,開心宇宙(J533),沙田,Turf,1400,0,5,1,-5.0,60.0,0.0,20.0,-100.0
J536,優才(J536),沙田,AWT,1650,0,5,0,-5.0,23.44,0.0,0.0,-100.0
J540,樂勝天下(J540),沙田,Turf,1200,0,5,1,-5.0,12.46,0.0,20.0,-100.0
J542,巧眼光(J542),沙田,Turf,1200,0,5,2,-5.0,8.66,0.0,40.0,-100.0
J550,嫡愛好(J550),跑馬地,Turf,1200,0,5,1,-5.0,12.66,0.0,20.0,-100.0
K009,瑞祺威楓(K009),沙田,Turf,1600,0,5,2,-5.0,26.2,0.0,40.0,-100.0
K009,瑞祺威楓(K009),跑馬地,Turf,1650,0,5,2,-5.0,14.62,0.0,40.0,-100.0
K016,開心五月(K016),沙田,AWT,1200,0,5,1,-5.0,10.46,0.0,20.0,-100.0
K017,雷神太保(K017),沙田,Turf,1200,0,5,0,-5.0,52.0,0.0,0.0,-100.0
K021,百賀飛駒(K021),沙田,Turf,1600,0,5,2,-5.0,21.84,0.0,40.0,-100.0
K024,拚搏(K024),沙田,Turf,1400,0,5,0,-5.0,73.6,0.0,0.0,-100.0
K028,東方魅影(K028),沙田,Turf,1200,0,5,0,-5.0,38.6,0.0,0.0,-100.0
K028,東方魅影(K028),跑馬地,Turf,1000,0,5,2,-5.0,9.64,0.0,40.0,-100.0
K046,超越夢想(K046),沙田,Turf,1400,0,5,0,-5.0,32.2,0.0,0.0,-100.0
K049,後無來者(K049),沙田,AWT,1200,0,5,2,-5.0,9.96,0.0,40.0,-100.0
K051,大千絕塵(K051),跑馬地,Turf,1200,0,5,1,-5.0,19.52,0.0,20.0,-100.0
K052,魅力星(K052),沙田,Turf,1000,0,5,1,-5.0,36.8,0.0,20.0,-100.0
K067,亮寶(K067),跑馬地,Turf,1200,0,5,1,-5.0,18.14,0.0,20.0,-100.0
K073,幸運福星(K073),沙田,Turf,1200,0,5,0,-5.0,35.28,0.0,0.0,-100.0
K080,自動自覺(K080),沙田,Turf,1200,0,5,1,-5.0,29.16,0.0,20.0,-100.0
K094,新意馬(K094),沙田,Turf,1400,0,5,0,-5.0,34.8,0.0,0.0,-100.0
K105,鋁神(K105),沙田,Turf,1400,0,5,0,-5.0,24.2,0.0,0.0,-100.0
K109,神異金剛(K109),跑馬地,Turf,1200,0,5,0,-5.0,88.2,0.0,0.0,-100.0
K115,東方福寶(K115),沙田,Turf,1000,0,5,1,-5.0,63.2,0.0,20.0,-100.0
K115,東方福寶(K115),沙田,Turf,1200,0,5,0,-5.0,60.8,0.0,0.0,-100.0
K135,有色光輝(K135),跑馬地,Turf,1200,0,5,0,-5.0,51.2,0.0,0.0,-100.0
K138,志醒大將(K138),沙田,Turf,1400,0,5,1,-5.0,87.92,0.0,20.0,-100.0
K139,友運行(K139),跑馬地,Turf,1200,0,5,0,-5.0,93.4,0.0,0.0,-100.0
K156,奔放(K156),跑馬地,Turf,1800,0,5,4,-5.0,5.04,0.0,80.0,-100.0
K166,知恩圖報(K166),沙田,Turf,1400,0,5,0,-5.0,52.2,0.0,0.0,-100.0
K167,天福(K167),沙田,Turf,1400,0,5,1,-5.0,7.3,0.0,20.0,-100.0
K171,萬事得意(K171),跑馬地,Turf,1200,0,5,0,-5.0,62.0,0.0,0.0,-100.0
