date,meeting_name,race_number,race_key,horse_number,horse_name,finish_pos,is_win,is_top3,baseline_rank,probability_baseline,candidate_rank,probability_candidate,rank_delta,entered_top2,left_top2,dimension,period,method
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,3,逍遙騎士,1,1,1,3.0,0.13055426251808747,3.0,0.1310123603746583,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,4,包裝戰仕,2,0,1,11.0,0.03607981859269784,10.0,0.0378075071575471,-1.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,5,雙星報喜,13,0,0,7.0,0.04688846083790697,7.0,0.04541390231144807,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,6,劍飛聲,8,0,0,14.0,0.021035779018741665,14.0,0.019754298904089883,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,7,智多多寶,9,0,0,13.0,0.023723379941102962,13.0,0.02261904352325407,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,8,創科群英,6,0,0,9.0,0.04017794249413736,11.0,0.03721602520941971,2.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,9,金駒永騰,14,0,0,12.0,0.031152126302451264,12.0,0.029707975911252453,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,10,家傳之寶,4,0,0,2.0,0.14564766360969628,2.0,0.15069924340612129,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,11,愛心萬里,7,0,0,10.0,0.03891245889112507,9.0,0.038633906667359545,-1.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,12,好運年,3,0,1,5.0,0.08428285354312634,5.0,0.08165881834840547,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,13,威力非凡,12,0,0,4.0,0.09126221489642594,4.0,0.08704731439239816,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,5,2026-06-21::2026-06-21_ShaTin::R5,14,平海之星,10,0,0,8.0,0.041240108307099725,8.0,0.04152498692323528,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,1,加州熱浪,8,0,0,1.0,0.14618746408818428,1.0,0.147985330092276,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,2,天福,5,0,0,3.0,0.1093616545702149,3.0,0.11079715198102424,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,3,金快飛飛,1,1,1,2.0,0.12098197665406549,2.0,0.12418614300307847,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,4,手機錶能,3,0,1,9.0,0.06368486592086958,9.0,0.0630926724972957,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,5,幸福約定,11,0,0,4.0,0.08328891267623209,4.0,0.08540195319346999,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,6,越駿聯歡,6,0,0,7.0,0.07064011183024149,7.0,0.07162893308864828,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,7,總統輝煌,10,0,0,13.0,0.03560548716275182,13.0,0.034501418175635824,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,8,康昌之星,12,0,0,6.0,0.07839464460289024,6.0,0.07517356838457419,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,9,威威神駒,13,0,0,8.0,0.06948242719603882,8.0,0.06696792623027144,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,10,豐功偉績,9,0,0,5.0,0.08032992345468105,5.0,0.08383710222017135,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,12,飛躍成就,2,0,1,10.0,0.05123822167744403,10.0,0.049484147172556864,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,13,萬事勝利,7,0,0,12.0,0.04470982658157152,12.0,0.043170957214673254,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,6,2026-06-21::2026-06-21_ShaTin::R6,14,銀騰,4,0,0,11.0,0.04609448358481472,11.0,0.043772696746324495,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,1,錶之銀河,2,0,1,4.0,0.0929279526229064,4.0,0.09107454049181847,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,2,精算暴雪,9,0,0,1.0,0.16216466477298946,1.0,0.1650207964365196,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,3,手機錶霸,10,0,0,5.0,0.0887612741948666,5.0,0.08867413982805154,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,4,合夥奔馳,8,0,0,3.0,0.1270263045406051,3.0,0.13162774435197142,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,5,好友心得,7,0,0,8.0,0.08075033588613174,8.0,0.07967501310479026,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,6,小鳥天堂,1,1,1,6.0,0.08677121687713253,6.0,0.08713491940330935,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,7,幸運有您,3,0,1,10.0,0.05684249628671477,10.0,0.05258298227560228,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,8,翠紅,6,0,0,7.0,0.08623075052812049,7.0,0.08649011102335463,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,9,時時歡聲,5,0,0,9.0,0.07840647366095288,9.0,0.07751017123024238,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,7,2026-06-21::2026-06-21_ShaTin::R7,10,韋金主,4,0,0,2.0,0.14011853062958007,2.0,0.14020958185434004,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,1,春風萬里,3,0,1,8.0,0.05647679889161902,8.0,0.05952803671365616,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,2,將睿,6,0,0,13.0,0.02480963953045912,13.0,0.02295058948008914,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,3,又龍串鳳,13,0,0,10.0,0.04638758070553682,10.0,0.045272238627935,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,4,快路,10,0,0,11.0,0.043787324105987964,11.0,0.0407588332687204,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,5,安帝,2,0,1,3.0,0.13155127915638104,3.0,0.13488887816564327,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,6,共享富裕,9,0,0,1.0,0.14646467877245992,1.0,0.15328166485220102,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,7,勁大威猛,7,0,0,4.0,0.10546832876180999,4.0,0.10019440725213064,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,8,膨才,8,0,0,5.0,0.08527394057666629,5.0,0.08364684607295236,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,9,奇異果,4,0,0,6.0,0.08343243355743654,6.0,0.08184054379661712,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,10,千禧龍,1,1,1,12.0,0.029763200599709112,12.0,0.02846235021439159,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,11,紫荊拼搏,12,0,0,2.0,0.1355557264699392,2.0,0.1408358522553979,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,12,優才,5,0,0,9.0,0.04780033290792433,9.0,0.045924758908180645,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,8,2026-06-21::2026-06-21_ShaTin::R8,13,晉步贏,11,0,0,7.0,0.06322873596407062,7.0,0.062415000392084766,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,1,百賀飛駒,6,0,0,4.0,0.09941410143455444,4.0,0.10191317335599101,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,2,陽光勇士,7,0,0,5.0,0.09794430052148531,5.0,0.10171540873664675,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,3,光年魅力,2,0,1,7.0,0.08588187507294935,7.0,0.08161190076302949,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,4,禪勝輝煌,10,0,0,6.0,0.09534470919237004,6.0,0.09775657018433345,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,5,美麗同享,1,1,1,1.0,0.13765951825684503,1.0,0.14011504330433047,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,6,加州動員,11,0,0,11.0,0.049583065060072186,11.0,0.04652532315608865,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,7,銀亮奔騰,4,0,0,2.0,0.1091502454737904,2.0,0.10719858577062802,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,8,君子傳承,9,0,0,9.0,0.07109365733286335,10.0,0.0667901276321828,1.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,10,海上大軍,8,0,0,3.0,0.10301146696993078,3.0,0.10593087576930091,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,11,浪漫戰神,3,0,1,10.0,0.06915459675024221,9.0,0.06913985563933589,-1.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,9,2026-06-21::2026-06-21_ShaTin::R9,12,嘉應傳承,5,0,0,8.0,0.0817624639348969,8.0,0.08130313568813258,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,1,跨境寶馬,4,0,0,1.0,0.15210891496808765,1.0,0.1495217032604786,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,2,泰坦,7,0,0,10.0,0.03847450408345134,10.0,0.037718537107929016,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,3,非凡豪傑,5,0,0,7.0,0.05368895658913491,7.0,0.05472645309909167,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,4,人和家興,2,0,1,8.0,0.04348604458524121,8.0,0.041770349229285436,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,5,勇者為皇,8,0,0,5.0,0.11635455893803857,5.0,0.11722192873685795,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,6,正本唐心,6,0,0,4.0,0.12285518013107637,4.0,0.1299486147139043,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,7,有備而戰,1,1,1,3.0,0.12942630006349698,3.0,0.1344364650708347,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,8,金聖,11,0,0,9.0,0.04169722770916848,9.0,0.038891023701806055,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,9,戀愛最火,14,0,0,12.0,0.025914715984424627,12.0,0.02415008668158114,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,10,十分愛,10,0,0,6.0,0.06555303482949242,6.0,0.06613392244217661,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,11,開心三寶,9,0,0,11.0,0.028021422556246508,11.0,0.02717391146556306,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,12,精巧時計,13,0,0,13.0,0.02504646622511856,13.0,0.024009493201270306,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,13,包裝天王,3,0,1,2.0,0.13839291142996507,2.0,0.13661676713230078,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,10,2026-06-21::2026-06-21_ShaTin::R10,14,威力飛騰,12,0,0,14.0,0.018979761907057288,14.0,0.01768074415692036,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,1,閃耀天河,3,0,1,5.0,0.07935484891490703,5.0,0.0790618742829942,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,2,大眾福星,13,0,0,8.0,0.05870050323462037,8.0,0.057462934411642595,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,3,冷娃,6,0,0,1.0,0.14212741082102479,2.0,0.1385504969915116,1.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,4,同心同樂,11,0,0,6.0,0.07225170379646435,6.0,0.06856964156916433,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,5,勁無限,7,0,0,10.0,0.045027131556909634,10.0,0.04484844575703472,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,6,亨驥,9,0,0,4.0,0.09790182782564438,4.0,0.09804514808281277,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,7,龍城上將,8,0,0,12.0,0.03630985009914969,12.0,0.035202147771941486,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,8,一騎絕塵,14,0,0,13.0,0.032886594392869326,13.0,0.03293108748717381,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,9,金勝名駒,2,0,1,11.0,0.037803265170313946,11.0,0.03544725936102181,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,10,仁仁有餘,5,0,0,3.0,0.11645319627404695,3.0,0.12544854293965102,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,11,紅運光輝,10,0,0,2.0,0.13926207657006706,1.0,0.14798632635822598,-1.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,12,本領多好,12,0,0,14.0,0.027661688572596682,14.0,0.026199168031506702,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,13,帥帥友福,4,0,0,9.0,0.05511427992351255,9.0,0.051729127986580074,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-21,2026-06-21_ShaTin,11,2026-06-21::2026-06-21_ShaTin::R11,14,閃電小子,1,1,1,7.0,0.059145622847873267,7.0,0.05851779896873883,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,1,金風萬里,13,0,0,2.0,0.10878363540872187,2.0,0.10918991998075502,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,2,英雄豪邁,8,0,0,1.0,0.11835975600095648,1.0,0.12038967437934969,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,3,果然僥倖,3,0,1,10.0,0.05593168330854679,10.0,0.05398858757263461,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,4,翠湖烈風,2,0,1,12.0,0.03782096017071696,12.0,0.03937919811461942,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,5,洛河,12,0,0,5.0,0.09716183579340291,5.0,0.09587786709477777,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,6,海王,7,0,0,14.0,0.020339187943017107,14.0,0.019318235687505115,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,7,後無來者,14,0,0,7.0,0.07111800529600612,7.0,0.07673567430654099,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,8,迅意,6,0,0,8.0,0.06808461972191987,8.0,0.06630265239347342,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,9,鑽得勝,9,0,0,3.0,0.09950360379590613,3.0,0.10333053006767248,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,10,綫路光驊,1,1,1,9.0,0.0594779341422378,9.0,0.05932161506067345,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,11,鼓浪高升,10,0,0,11.0,0.05585603366343918,11.0,0.0539062490825295,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,12,萬事得意,4,0,0,13.0,0.025569366752395004,13.0,0.024691977483318722,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,13,快馬加鞭,5,0,0,6.0,0.0829996703637751,6.0,0.0805600128908039,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,1,2026-06-27::2026-06-27_ShaTin::R1,14,太行美景,11,0,0,4.0,0.0989937076389587,4.0,0.09700780588534587,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,1,新力驕,2,0,1,9.0,0.057665554907591295,9.0,0.05925617528216072,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,2,鄉村樂韻,3,0,1,3.0,0.11507287621175726,2.0,0.11750064693640412,-1.0,True,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,3,本能,14,0,0,2.0,0.11519698457829128,3.0,0.11319411975084535,1.0,False,True,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,4,紅海風帆,11,0,0,12.0,0.040601459271883036,12.0,0.039622843767145484,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,5,花香月明,9,0,0,11.0,0.044976978645345625,11.0,0.043085515924686346,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,6,同有運,12,0,0,14.0,0.029918344776411056,14.0,0.029677304948397626,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,7,銳一,4,0,0,13.0,0.03404718448280947,13.0,0.03172258762292328,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,8,八里旺,13,0,0,4.0,0.08678667830950135,4.0,0.08110751975927531,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,9,快樂寶寶,10,0,0,10.0,0.05034179852540803,10.0,0.05034718724319317,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,10,建測精英,7,0,0,8.0,0.058970547447326764,8.0,0.061020830632042625,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,11,星之願,6,0,0,5.0,0.07414200432803848,5.0,0.0741244886903577,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,12,朗日雪峰,1,1,1,1.0,0.15893735768018155,1.0,0.16620998366869047,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,13,東方福寶,5,0,0,6.0,0.06726852635838587,7.0,0.06648018564509714,1.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,2,2026-06-27::2026-06-27_ShaTin::R2,14,常多笑,8,0,0,7.0,0.066073704477069,6.0,0.06665061012878072,-1.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,3,2026-06-27::2026-06-27_ShaTin::R3,1,穿甲戰鷹,13,0,0,4.0,0.10111189184387649,4.0,0.10314569747665137,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,3,2026-06-27::2026-06-27_ShaTin::R3,2,正極,1,1,1,5.0,0.09734985676569147,5.0,0.10302548281795755,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,3,2026-06-27::2026-06-27_ShaTin::R3,3,確好勁,8,0,0,8.0,0.04959632032152701,8.0,0.046775765237346986,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
2026-06-27,2026-06-27_ShaTin,3,2026-06-27::2026-06-27_ShaTin::R3,4,鋼鐵安防,6,0,0,14.0,0.019542212356755274,14.0,0.019045967980374078,0.0,False,False,trainer_signal,walk_forward,Residual cap=0.20
