meeting,meeting_name,date,race_number,venue,track,course,distance,distance_num,race_class,race_class_label,race_class_num,field_size,horse_number,horse_name,horse_id,jockey,trainer,finish_pos,is_win,is_top3,is_top4,barrier,weight,weight_carried,days_since_last,base_rating,final_rating,starts,wins,hk_starts,is_debut,is_import,is_foreign_runner,current_live_recomputed_ability,card_age,card_rating,card_rating_change,card_declared_bodyweight,card_priority_rank,card_has_claim,card_claim_lbs,card_gear_count,card_gear_first_time,card_gear_tt,card_gear_cp,card_gear_blinkers,last6_runs,last6_mean_finish,last6_best_finish,last6_worst_finish,last6_top3_count,last6_top5_count,current_live_ability,current_live_rank,current_live_rank_score,current_live_grade,current_live_model_pick_status,stored_feature_score_count,stored_matrix_score_count,season_starts,season_wins,season_seconds,season_thirds,same_distance_starts,same_distance_wins,same_distance_seconds,same_distance_thirds,same_venue_distance_starts,same_venue_distance_wins,same_venue_distance_seconds,same_venue_distance_thirds,tw_entries_count,tw_gallop_count,tw_flags_count,tw_confidence_high,tw_confidence_low,tw_jockey_present,tw_mode_barrier_trial,raw_formline_higher_win_count,raw_formline_same_win_count,raw_formline_lower_win_count,raw_l400,raw_finish_time_adj,raw_total_starts,raw_total_wins,raw_last_margin,raw_last_finish,raw_weight_trend_span,flag_best_distance_match,flag_best_distance_unproven,flag_engine_progressive,flag_engine_steady,flag_engine_fastslow,flag_running_style_front,flag_running_style_back,flag_draw_good,flag_draw_bad,flag_position_up,flag_position_down,flag_finish_competitive,flag_finish_slow,flag_energy_up,flag_energy_down,flag_l400_up,flag_l400_down,flag_trackwork_slowing,flag_medical_issue,flag_margin_narrowing,flag_margin_widening,flag_scenario_drop_class,flag_scenario_hot_pace,flag_hidden_form,flag_forgiveness,flag_track_bias_positive,flag_track_bias_negative,trend_forensic_wave,prior_combo_starts,prior_combo_win_rate,prior_combo_place_rate,prior_combo_roi,prior_jockey_cd_starts,prior_jockey_cd_win_rate,prior_jockey_cd_place_rate,prior_jockey_cd_roi,prior_trainer_cd_starts,prior_trainer_cd_win_rate,prior_trainer_cd_place_rate,prior_trainer_cd_roi,prior_class_distance_starts,prior_class_distance_win_rate,prior_class_distance_place_rate,prior_class_distance_roi,prior_draw_class_starts,prior_draw_class_win_rate,prior_draw_class_place_rate,prior_draw_class_roi,prior_weight_class_starts,prior_weight_class_win_rate,prior_weight_class_place_rate,prior_weight_class_roi,prior_rest_bucket_starts,prior_rest_bucket_win_rate,prior_rest_bucket_place_rate,prior_rest_bucket_roi,prior_runstyle_cd_starts,prior_runstyle_cd_win_rate,prior_runstyle_cd_place_rate,prior_runstyle_cd_roi,prior_horse_cd_starts,prior_horse_cd_win_rate,prior_horse_cd_place_rate,prior_horse_cd_roi,prior_horse_rest_starts,prior_horse_rest_win_rate,prior_horse_rest_place_rate,prior_horse_rest_roi,prior_horse_style_starts,prior_horse_style_win_rate,prior_horse_style_place_rate,prior_horse_style_roi,prior_combo_place_edge,prior_combo_win_edge,prior_jockey_cd_place_edge,prior_jockey_cd_win_edge,prior_trainer_cd_place_edge,prior_trainer_cd_win_edge,prior_draw_class_place_edge,prior_draw_class_win_edge,prior_weight_class_place_edge,prior_weight_class_win_edge,prior_rest_bucket_place_edge,prior_rest_bucket_win_edge,prior_runstyle_cd_place_edge,prior_runstyle_cd_win_edge,prior_horse_cd_place_edge,prior_horse_cd_win_edge,prior_horse_rest_place_edge,prior_horse_rest_win_edge,prior_horse_style_place_edge,prior_horse_style_win_edge,feat_form_score,feat_speed_score,feat_class_score,feat_jockey_score,feat_trainer_score,feat_draw_score,feat_distance_score,feat_track_going_score,feat_weight_score,feat_consistency_score,feat_risk_score,feat_confidence_score,feat_formline_strength_score,feat_margin_trend_score,feat_same_distance_signal_score,feat_trackwork_trend_score,feat_race_shape_context_score,matrix_stability,matrix_sectional,matrix_race_shape,matrix_trainer_signal,matrix_horse_health,matrix_form_line,matrix_class_advantage
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,5,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,12,過關勇士,,希威森,沈集成,1,1,1,1,8,116.0,116.0,35.0,,,30.0,0.0,7.0,0,0,0,64.08,,,,,,0,,0.0,0,0,0,0,6,5.1667,2.0,9.0,1,4,64.08,7,64.08,B-,NO_PICK,12,7,0.0,1.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,47.0,6.0,3.0,0,0,0,0,1.0,3.0,0.0,25.71,1.91,30.0,0.0,11.0,9.0,16.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,7.0,0.0,28.6,0.0,88.0,7.95,20.45,-19.66,103.0,7.77,26.21,-4.85,,,,,,,,,,,,,2008.0,8.02,24.7,0.0,450.0,15.11,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9,48.15,66.0,70.0,75.0,65.0,72.0,60.0,70.0,64.54,73.5,83.0,84.0,48.0,72.0,76.1,58.0,60.88,52.3,58.0,72.25,73.23,84.0,67.0
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,1,穿甲戰鷹,,艾兆禮,廖康銘,4,0,0,1,6,135.0,135.0,69.0,,,47.0,1.0,7.0,0,0,0,66.01,,,,,,0,,0.0,0,0,0,0,6,5.6667,2.0,13.0,3,3,66.01,8,66.01,B-,NO_PICK,12,7,0.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,4.0,0.0,0.0,22.49,0.89,47.0,1.0,5.0,13.0,22.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13.0,30.8,38.5,0.0,103.0,15.53,35.92,24.56,110.0,18.18,35.45,43.55,,,,,,,,,,,,,233.0,5.15,18.88,0.0,700.0,3.86,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.92,66.76,70.39,75.0,70.0,65.0,72.0,60.0,54.0,56.51,69.0,83.0,96.0,48.0,72.0,60.0,59.6,56.56,59.39,59.6,72.75,65.15,96.0,66.29
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,2,添開心,,希威森,伍鵬志,7,0,0,0,7,134.0,134.0,31.0,,,58.0,6.0,7.0,0,0,0,68.63,,,,,,0,,0.0,0,0,0,0,6,6.5,1.0,10.0,2,2,68.63,4,68.63,B,NO_PICK,12,7,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0,3.0,3.0,0.0,23.32,0.0,58.0,6.0,,1.0,26.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,15.0,0.0,0.0,0.0,88.0,7.95,20.45,-19.66,74.0,10.81,28.38,2.7,,,,,,,,,,,,,2008.0,8.02,24.7,0.0,700.0,3.86,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.55,70.76,70.39,70.0,75.0,65.0,72.0,60.0,54.0,57.05,62.0,83.0,96.0,48.0,72.0,60.0,66.8,62.6,61.99,66.8,72.25,61.3,96.0,66.29
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,3,君子,,巫顯東,文家良,12,0,0,0,4,132.0,132.0,35.0,,,22.0,1.0,7.0,0,0,0,67.66,,,,,,0,,0.0,0,0,0,0,6,11.0,1.0,14.0,1,1,67.66,6,67.66,B-,NO_PICK,12,7,1.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,3.0,3.0,0,0,0,0,1.0,4.0,0.0,26.23,4.08,22.0,1.0,24.0,12.0,33.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,19.0,5.26,21.05,242.11,67.0,11.94,16.42,-39.25,,,,,,,,,,,,,2008.0,8.02,24.7,0.0,450.0,15.11,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.24,52.67,66.0,70.0,70.0,75.0,72.0,60.0,54.0,52.49,68.0,83.0,95.0,48.0,72.0,75.3,77.8,54.65,50.24,77.8,70.0,64.6,95.0,63.0
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,4,合夥飛馳,,何澤堯,呂健威,5,0,0,0,1,133.0,133.0,21.0,,,28.0,2.0,7.0,0,0,0,68.46,,,,,,0,,0.0,0,0,0,0,6,7.8333,1.0,12.0,1,2,68.46,5,68.46,B,NO_PICK,12,7,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,31.0,4.0,1.0,0,0,0,0,3.0,1.0,0.0,24.46,1.32,28.0,2.0,7.0,10.0,17.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,63.0,9.5,19.0,0.0,44.0,11.36,29.55,-5.45,78.0,11.54,25.64,-22.05,,,,,,,,,,,,,4684.0,9.18,26.35,0.0,700.0,3.86,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.98,53.06,60.45,75.0,80.0,75.0,60.0,60.0,54.0,47.03,74.5,83.0,86.0,60.0,54.0,51.49,81.0,48.45,50.49,81.0,77.25,68.17,86.0,58.84
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,5,日馳千里,,潘明輝,姚本輝,9,0,0,0,8,131.0,131.0,17.0,,,47.0,4.0,7.0,0,0,0,69.71,,,,,,0,,0.0,0,0,0,0,6,6.5,2.0,12.0,2,3,69.49,1,69.49,B,NO_PICK,12,7,0.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,40.0,5.0,3.0,0,0,0,0,2.0,3.0,0.0,23.26,0.0,47.0,4.0,,2.0,,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,62.0,12.9,29.0,0.0,102.0,6.86,21.57,-40.39,98.0,11.22,37.76,31.63,,,,,,,,,,,,,4684.0,9.18,26.35,0.0,450.0,15.11,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.76,73.94,66.0,75.1,70.9,65.0,72.0,60.0,64.0,60.68,67.0,83.0,96.0,48.0,72.0,75.0,64.0,64.15,69.06,64.0,73.21,67.55,96.0,65.5
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,6,時時開心,,金誠剛,游達榮,1,1,1,1,3,130.0,130.0,38.0,,,21.0,0.0,6.0,0,0,0,68.78,,,,,,0,,0.0,0,0,0,0,6,9.0,3.0,11.0,1,1,68.78,3,68.78,B,NO_PICK,12,7,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,1.0,0,0,0,0,4.0,0.0,0.0,23.23,0.3,21.0,0.0,1.0,3.0,,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,20.0,20.0,0.0,8.0,12.5,12.5,50.0,48.0,10.42,25.0,33.96,,,,,,,,,,,,,2008.0,8.02,24.7,0.0,700.0,3.86,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.29,51.29,66.0,68.0,70.0,75.0,72.0,60.0,60.0,55.1,69.0,83.0,96.0,60.0,60.0,63.35,82.0,55.52,49.34,82.0,68.9,67.25,96.0,64.5
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,7,升升雙息,,布文,沈集成,10,0,0,0,2,128.0,128.0,31.0,,,7.0,0.0,2.0,0,0,0,69.51,,,,,,0,,0.0,0,0,0,0,2,5.0,2.0,8.0,1,1,69.06,2,69.06,B,NO_PICK,12,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,1.0,0,0,0,0,,,,23.2,0.51,7.0,0.0,3.0,8.0,20.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,49.0,16.3,26.5,0.0,114.0,14.04,35.09,-40.79,103.0,7.77,26.21,-4.85,,,,,,,,,,,,,2008.0,8.02,24.7,0.0,598.0,9.2,28.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,61.29,58.0,87.2,76.8,75.0,56.0,60.0,64.0,66.27,70.0,83.0,78.0,60.0,58.0,64.8,74.2,60.49,55.84,74.2,82.52,69.2,78.0,59.5
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,8,小魔怪,,梁家俊,巫偉傑,11,0,0,0,5,126.0,126.0,20.0,,,28.0,1.0,7.0,0,0,0,65.79,,,,,,0,,0.0,0,0,0,0,6,4.6667,1.0,7.0,1,4,66.57,7,66.57,B-,NO_PICK,12,7,1.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,37.0,3.0,3.0,0,0,0,0,0.0,1.0,0.0,22.87,0.55,28.0,1.0,3.0,7.0,35.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,12.5,28.7,0.0,65.0,7.69,23.08,-4.46,92.0,4.35,16.3,-56.63,,,,,,,,,42.0,7.14,21.43,0.0,4684.0,9.18,26.35,0.0,450.0,15.11,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.92,72.28,66.0,75.1,70.9,65.0,72.0,60.0,64.0,65.73,69.0,83.0,79.0,60.0,72.0,74.0,58.8,61.65,62.98,58.8,73.21,68.65,79.0,65.5
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,9,精彩勇將,,莫雷拉,方嘉柏,3,0,1,1,10,120.0,120.0,46.0,,,19.0,0.0,5.0,0,0,0,59.58,,,,,,0,,0.0,0,0,0,0,5,10.2,4.0,13.0,0,1,59.58,12,59.58,C,NO_PICK,12,7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,2.0,3.0,0,0,0,0,0.0,3.0,0.0,22.78,1.19,19.0,0.0,7.0,13.0,30.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,7.0,14.3,42.9,0.0,,,,,97.0,10.31,25.77,-19.79,,,,,,,,,,,,,2008.0,8.02,24.7,0.0,700.0,3.86,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.19,48.81,52.45,81.0,80.0,49.06,54.0,60.0,70.0,39.51,69.0,83.0,81.0,48.0,54.0,73.65,49.06,44.26,47.73,49.06,80.55,70.75,81.0,56.84
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,10,神異金剛,,鍾易禮,葉楚航,6,0,0,0,9,117.0,117.0,21.0,,,27.0,0.0,7.0,0,0,0,59.62,,,,,,0,,0.0,0,0,0,0,6,7.5,6.0,10.0,0,0,59.62,11,59.62,C,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,44.0,5.0,1.0,0,0,0,0,1.0,4.0,0.0,23.27,0.68,27.0,0.0,4.0,7.0,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,31.0,3.2,6.5,0.0,70.0,2.86,14.29,-75.14,48.0,14.58,27.08,-16.88,,,,,,,,,,,,,4684.0,9.18,26.35,0.0,450.0,15.11,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,70.76,56.45,70.0,70.0,49.06,66.0,60.0,66.0,55.13,70.0,83.0,85.0,76.0,54.0,51.64,41.26,47.22,66.99,41.26,70.0,69.9,85.0,58.84
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,11,領袖勁力,,田泰安,徐雨石,2,0,1,1,11,118.0,118.0,21.0,,,28.0,0.0,7.0,0,0,0,62.05,,,,,,0,,0.0,0,0,0,0,6,7.0,4.0,13.0,0,2,62.28,9,62.28,C+,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,34.0,3.0,3.0,0,0,0,0,1.0,2.0,0.0,23.44,0.77,28.0,0.0,4.0,6.0,,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,45.0,6.7,17.8,0.0,112.0,5.36,23.21,-50.71,58.0,5.17,22.41,-76.55,,,,,,,,,,,,,4684.0,9.18,26.35,0.0,450.0,15.11,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,69.94,56.45,73.9,74.1,49.06,66.0,60.0,74.0,61.07,69.0,83.0,83.0,76.0,54.0,73.9,44.06,55.22,66.46,44.06,73.99,72.15,83.0,60.84
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,6,跑馬地,Turf,Unknown,1200,1200,第四班,Unknown,,12,12,閃電武士,,楊明綸,大衛希斯,8,0,0,0,12,118.0,118.0,18.0,,,23.0,0.0,7.0,0,0,0,60.1,,,,,,0,,0.0,0,0,0,0,6,8.3333,6.0,11.0,0,0,60.33,10,60.33,C+,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,41.0,4.0,3.0,0,0,0,0,1.0,3.0,0.0,23.13,0.85,23.0,0.0,5.0,7.0,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,66.0,3.0,9.1,0.0,68.0,1.47,16.18,-93.24,101.0,7.92,31.68,-48.81,,,,,,,,,,,,,4684.0,9.18,26.35,0.0,700.0,3.86,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,56.82,56.45,68.9,74.1,49.06,54.0,60.0,74.0,52.77,69.0,83.0,84.0,48.0,54.0,75.35,50.66,48.64,52.93,50.66,71.24,72.15,84.0,60.84
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,7,跑馬地,Turf,Unknown,1650,1650,第三班,Unknown,,12,1,又龍串鳳,,巴度,告東尼,4,0,0,1,6,135.0,135.0,21.0,,,45.0,2.0,7.0,0,0,0,62.46,,,,,,0,,0.0,0,0,0,0,6,10.1667,6.0,13.0,0,0,62.46,7,62.46,C+,NO_PICK,12,7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3.0,2.0,0.0,23.95,1.49,45.0,2.0,8.0,13.0,,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,61.0,9.8,29.5,0.0,52.0,5.77,9.62,-41.73,84.0,8.33,30.95,-7.74,,,,,,,,,,,,,4684.0,9.18,26.35,0.0,297.0,9.09,27.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,52.26,56.45,75.0,75.0,65.0,54.0,60.0,54.0,41.67,72.0,83.0,96.0,48.0,54.0,60.0,60.8,42.67,49.97,60.8,75.0,66.8,96.0,55.84
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,7,跑馬地,Turf,Unknown,1650,1650,第三班,Unknown,,12,2,傲聖,,潘明輝,賀賢,10,0,0,0,7,134.0,134.0,0.0,,,3.0,0.0,1.0,0,0,0,61.98,,,,,,0,,0.0,0,0,0,0,1,11.0,11.0,11.0,0,0,62.2,8,62.2,C+,NO_PICK,12,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,23.22,,3.0,0.0,7.0,11.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84.0,6.0,19.0,0.0,56.0,7.14,32.14,-15.36,30.0,3.33,23.33,-63.33,,,,,,,,,,,,,1818.0,7.21,23.93,0.0,396.0,10.1,30.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,62.53,54.0,68.9,59.1,65.0,56.0,60.0,58.0,44.0,66.0,83.0,78.0,60.0,58.0,60.0,65.2,43.6,61.64,65.2,64.49,64.9,78.0,55.0
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,7,跑馬地,Turf,Unknown,1650,1650,第三班,Unknown,,12,3,有財有勢,,艾兆禮,蔡約翰,6,0,0,0,12,127.0,127.0,14.0,,,57.0,5.0,7.0,0,0,0,63.47,,,,,,0,,0.0,0,0,0,0,6,8.6667,5.0,10.0,0,1,63.25,6,63.25,C+,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,40.0,3.0,3.0,0,0,0,0,2.0,0.0,0.0,23.65,0.72,57.0,5.0,4.0,10.0,24.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,67.0,11.9,31.3,0.0,70.0,7.14,30.0,-20.0,47.0,8.51,12.77,-6.38,,,,,,,,,,,,,1818.0,7.21,23.93,0.0,297.0,9.09,27.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.08,62.7,56.45,76.1,80.9,49.06,54.0,60.0,64.0,62.69,71.0,83.0,84.0,76.0,54.0,76.2,50.86,54.74,61.76,50.86,78.26,69.75,84.0,58.34
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,7,跑馬地,Turf,Unknown,1650,1650,第三班,Unknown,,12,4,傲視同群,,奧爾民,文家良,2,0,1,1,10,127.0,127.0,32.0,,,19.0,0.0,5.0,0,0,0,61.32,,,,,,0,,0.0,0,0,0,0,5,10.2,5.0,14.0,0,1,61.32,11,61.32,C+,NO_PICK,12,7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,36.0,4.0,1.0,0,0,0,0,1.0,3.0,0.0,23.7,0.55,19.0,0.0,3.0,5.0,,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,7.0,0.0,0.0,0.0,29.0,0.0,20.69,-100.0,37.0,10.81,27.03,33.51,,,,,,,,,,,,,2008.0,8.02,24.7,0.0,297.0,9.09,27.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.76,59.96,52.45,70.0,70.0,49.06,66.0,60.0,64.0,49.76,52.0,83.0,84.0,76.0,54.0,51.84,55.86,49.47,59.97,55.86,70.0,59.3,84.0,55.34
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,7,跑馬地,Turf,Unknown,1650,1650,第三班,Unknown,,12,5,我做到,,梁家俊,伍鵬志,12,0,0,0,4,125.0,125.0,28.0,,,49.0,4.0,7.0,0,0,0,65.36,,,,,,0,,0.0,0,0,0,0,6,10.8333,10.0,13.0,0,0,65.36,5,65.36,B-,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,44.0,4.0,1.0,0,0,0,0,2.0,4.0,0.0,24.81,2.17,49.0,4.0,12.0,10.0,18.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.0,0.0,20.0,0.0,50.0,4.0,30.0,-64.8,75.0,5.33,24.0,-68.67,,,,,,,,,42.0,7.14,21.43,0.0,4684.0,9.18,26.35,0.0,447.0,7.16,21.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,47.14,56.45,70.0,75.0,75.0,66.0,60.0,64.0,38.41,73.5,83.0,96.0,60.0,54.0,71.9,75.0,42.55,46.64,75.0,72.25,71.12,96.0,58.34
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,7,跑馬地,Turf,Unknown,1650,1650,第三班,Unknown,,12,6,勝兄弟,,黃寶妮,徐雨石,11,0,0,0,5,117.0,117.0,27.0,,,7.0,0.0,2.0,0,0,0,62.1,,,,,,0,,0.0,0,0,0,0,2,11.0,8.0,14.0,0,0,62.1,9,62.1,C+,NO_PICK,12,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,0,0,0,0,0.0,1.0,0.0,24.55,1.28,7.0,0.0,7.0,8.0,9.0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6.0,0.0,0.0,0.0,,,,,35.0,5.71,28.57,-49.43,,,,,,,,,,,,,4684.0,9.18,26.35,0.0,447.0,7.16,21.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,55.23,54.0,70.0,70.0,65.0,56.0,60.0,70.0,39.41,75.0,83.0,79.0,60.0,58.0,48.74,62.2,40.64,56.9,62.2,70.0,74.05,79.0,58.0
/tmp/hkjc715-dataset/2026-07-15_HappyValley,2026-07-15_HappyValley,2026-07-15,7,跑馬地,Turf,Unknown,1650,1650,第三班,Unknown,,12,7,喜豐年,,希威森,韋達,8,0,0,0,9,122.0,122.0,39.0,,,11.0,0.0,3.0,0,0,0,60.73,,,,,,0,,0.0,0,0,0,0,3,11.6667,10.0,13.0,0,0,60.95,12,60.95,C+,NO_PICK,12,7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,4.0,3.0,0,0,0,0,0.0,1.0,0.0,23.18,0.64,11.0,0.0,,10.0,7.0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.0,6.3,22.8,0.0,59.0,6.78,30.51,-9.66,49.0,10.2,28.57,3.88,,,,,,,,,42.0,7.14,21.43,0.0,2008.0,8.02,24.7,0.0,447.0,7.16,21.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,58.99,52.45,68.9,74.1,49.06,54.0,60.0,64.0,51.41,75.0,83.0,79.0,60.0,54.0,74.05,53.06,47.97,59.34,53.06,71.24,71.95,79.0,55.34
