Trainer,Going,Wins,Starts,Places,WinRate
蔡約翰,三級賽 - 1800米,1,4,3,25.0
蔡約翰,三級賽 - 2400米,1,1,1,100.0
蔡約翰,二級賽 - 1200米,0,5,4,0.0
蔡約翰,二級賽 - 1600米,0,7,0,0.0
蔡約翰,二級賽 - 2000米,0,1,0,0.0
蔡約翰,四歲 - 1600米,0,1,0,0.0
蔡約翰,四歲 - 1800米,0,1,0,0.0
蔡約翰,四歲 - 2000米,0,3,0,0.0
蔡約翰,新馬賽 - 1000米,0,3,0,0.0
蔡約翰,新馬賽 - 1200米,1,1,1,100.0
蔡約翰,第一班 - 1000米 - (110-80),0,2,1,0.0
蔡約翰,第一班 - 1200米 - (110-85),0,2,0,0.0
蔡約翰,第一班 - 1600米 - (85+),1,3,1,33.3
蔡約翰,第三班 - 1000米 - (80-55),0,1,1,0.0
蔡約翰,第三班 - 1000米 - (80-60),2,13,4,15.4
蔡約翰,第三班 - 1000米 - (85-60),0,1,0,0.0
蔡約翰,第三班 - 1200米 - (80-55),1,5,2,20.0
蔡約翰,第三班 - 1200米 - (80-60),8,72,28,11.1
蔡約翰,第三班 - 1200米 - (85-60),1,5,4,20.0
蔡約翰,第三班 - 1400米 - (80-60),6,36,20,16.7
蔡約翰,第三班 - 1600米 - (80-60),2,14,4,14.3
蔡約翰,第三班 - 1600米 - (85-60),0,2,0,0.0
蔡約翰,第三班 - 1650米 - (80-60),2,15,3,13.3
蔡約翰,第三班 - 1650米 - (85-60),0,4,0,0.0
蔡約翰,第三班 - 1800米 - (80-60),1,8,1,12.5
蔡約翰,第三班 - 1800米 - (85-60),0,2,1,0.0
蔡約翰,第三班 - 2000米 - (80-60),1,3,1,33.3
蔡約翰,第三班 - 2000米 - (85-60),0,2,1,0.0
蔡約翰,第三班 - 2200米 - (80-60),0,1,1,0.0
蔡約翰,第三班（條件限制） - 1600米 - (85-60),0,1,0,0.0
蔡約翰,第二班 - 1000米 - (100-75),0,2,1,0.0
蔡約翰,第二班 - 1000米 - (100-80),0,2,1,0.0
蔡約翰,第二班 - 1000米 - (90-65),1,2,1,50.0
蔡約翰,第二班 - 1200米 - (100-75),0,1,0,0.0
蔡約翰,第二班 - 1200米 - (100-80),2,18,6,11.1
蔡約翰,第二班 - 1200米 - (105-80),2,10,3,20.0
蔡約翰,第二班 - 1400米 - (100-75),1,1,1,100.0
蔡約翰,第二班 - 1400米 - (100-80),0,6,4,0.0
蔡約翰,第二班 - 1400米 - (105-80),0,7,1,0.0
蔡約翰,第二班 - 1600米 - (100-75),0,1,0,0.0
蔡約翰,第二班 - 1600米 - (100-80),0,1,0,0.0
蔡約翰,第二班 - 1600米 - (105-80),0,1,0,0.0
蔡約翰,第二班 - 1650米 - (100-75),0,1,0,0.0
蔡約翰,第二班 - 1650米 - (105-80),0,1,1,0.0
蔡約翰,第二班 - 1800米 - (100-75),1,2,1,50.0
蔡約翰,第二班 - 1800米 - (90-60),0,1,0,0.0
蔡約翰,第二班 - 2000米 - (95-70),0,1,0,0.0
蔡約翰,第五班 - 1000米 - (40-0),1,4,2,25.0
蔡約翰,第五班 - 1200米 - (40-0),1,11,5,9.1
蔡約翰,第五班 - 1400米 - (40-0),1,10,2,10.0
蔡約翰,第五班 - 1600米 - (40-0),0,5,3,0.0
蔡約翰,第五班 - 1650米 - (40-0),1,6,1,16.7
蔡約翰,第五班 - 1800米 - (40-0),0,4,2,0.0
蔡約翰,第五班 - 2000米 - (40-0),0,2,0,0.0
蔡約翰,第五班 - 2200米 - (40-0),0,2,0,0.0
蔡約翰,第四班 - 1000米 - (60-40),1,23,6,4.3
蔡約翰,第四班 - 1200米 - (60-40),9,112,34,8.0
蔡約翰,第四班 - 1400米 - (60-40),8,50,15,16.0
蔡約翰,第四班 - 1600米 - (60-40),2,14,2,14.3
蔡約翰,第四班 - 1650米 - (60-40),3,43,6,7.0
蔡約翰,第四班 - 1800米 - (60-35),0,1,0,0.0
蔡約翰,第四班 - 1800米 - (60-40),1,18,3,5.6
蔡約翰,第四班 - 2000米 - (60-40),1,5,1,20.0
蔡約翰,第四班 - 2200米 - (60-35),2,4,4,50.0
蔡約翰,第四班 - 2200米 - (60-40),0,3,1,0.0
蔡約翰,第四班（條件限制） - 1200米 - (60-40),0,2,2,0.0
蔡約翰,第四班（條件限制） - 1400米 - (60-40),0,1,1,0.0
藤原英昭,一級賽 - 1200米,0,1,0,0.0
蘇偉賢,第三班 - 1000米 - (80-60),0,16,1,0.0
蘇偉賢,第三班 - 1200米 - (80-55),0,1,0,0.0
蘇偉賢,第三班 - 1200米 - (80-60),4,47,11,8.5
蘇偉賢,第三班 - 1200米 - (85-60),0,2,0,0.0
蘇偉賢,第三班 - 1400米 - (80-60),5,29,10,17.2
蘇偉賢,第三班 - 1600米 - (80-60),1,12,2,8.3
蘇偉賢,第三班 - 1650米 - (80-55),0,1,0,0.0
蘇偉賢,第三班 - 1650米 - (80-60),0,6,0,0.0
蘇偉賢,第三班 - 1800米 - (80-60),0,2,0,0.0
蘇偉賢,第三班 - 1800米 - (85-60),0,1,1,0.0
蘇偉賢,第三班 - 2000米 - (80-60),0,1,0,0.0
蘇偉賢,第二班 - 1000米 - (90-65),0,1,0,0.0
蘇偉賢,第二班 - 1600米 - (100-75),1,1,1,100.0
蘇偉賢,第二班 - 1650米 - (100-80),1,1,1,100.0
蘇偉賢,第五班 - 1000米 - (40-0),0,9,0,0.0
蘇偉賢,第五班 - 1200米 - (40-0),1,34,7,2.9
蘇偉賢,第五班 - 1400米 - (40-0),1,15,5,6.7
蘇偉賢,第五班 - 1600米 - (40-0),1,8,5,12.5
蘇偉賢,第五班 - 1650米 - (40-0),2,16,4,12.5
蘇偉賢,第五班 - 1800米 - (40-0),0,13,2,0.0
蘇偉賢,第五班 - 2000米 - (40-0),1,4,2,25.0
蘇偉賢,第五班 - 2200米 - (40-0),0,5,1,0.0
蘇偉賢,第四班 - 1000米 - (60-40),1,13,1,7.7
蘇偉賢,第四班 - 1200米 - (60-40),8,95,24,8.4
蘇偉賢,第四班 - 1400米 - (60-40),9,52,18,17.3
蘇偉賢,第四班 - 1600米 - (60-40),0,12,0,0.0
蘇偉賢,第四班 - 1650米 - (60-40),2,35,5,5.7
蘇偉賢,第四班 - 1800米 - (60-40),0,9,3,0.0
蘇偉賢,第四班 - 2000米 - (60-40),0,5,1,0.0
蘇偉賢,第四班（條件限制） - 1200米 - (60-40),0,2,0,0.0
費伯華,一級賽 - 2400米,0,1,0,0.0
賀賢,一級賽 - 1200米,0,4,0,0.0
賀賢,一級賽 - 1400米,0,1,0,0.0
賀賢,一級賽 - 2000米,0,1,0,0.0
賀賢,三級賽 - 1000米,0,1,0,0.0
賀賢,三級賽 - 1200米,0,1,1,0.0
賀賢,三級賽 - 1400米,0,2,0,0.0
賀賢,三級賽 - 1600米,0,1,0,0.0
賀賢,三級賽 - 1800米,0,4,0,0.0
賀賢,二級賽 - 1200米,0,5,0,0.0
賀賢,二級賽 - 2000米,0,1,0,0.0
賀賢,第一班 - 1200米 - (80+),0,1,0,0.0
賀賢,第一班 - 1200米 - (85+),0,1,0,0.0
賀賢,第一班 - 1400米 - (85+),0,1,0,0.0
賀賢,第一班 - 1650米 - (110-85),0,1,0,0.0
賀賢,第三班 - 1000米 - (80-60),0,11,2,0.0
賀賢,第三班 - 1000米 - (85-60),0,1,0,0.0
賀賢,第三班 - 1200米 - (80-55),0,3,0,0.0
賀賢,第三班 - 1200米 - (80-60),4,42,10,9.5
賀賢,第三班 - 1200米 - (85-60),0,2,0,0.0
賀賢,第三班 - 1400米 - (80-60),1,26,3,3.8
賀賢,第三班 - 1600米 - (80-60),0,4,1,0.0
賀賢,第三班 - 1600米 - (85-60),0,1,1,0.0
賀賢,第三班 - 1650米 - (80-60),0,3,0,0.0
賀賢,第三班 - 1650米 - (85-60),0,1,0,0.0
賀賢,第三班 - 1800米 - (80-60),1,9,3,11.1
賀賢,第三班 - 1800米 - (85-60),0,1,0,0.0
賀賢,第三班 - 2000米 - (80-60),0,4,2,0.0
賀賢,第三班 - 2000米 - (85-60),0,2,0,0.0
賀賢,第三班 - 2200米 - (80-60),0,1,1,0.0
賀賢,第三班 - 2200米 - (85-60),0,2,0,0.0
賀賢,第二班 - 1200米 - (100-80),0,1,0,0.0
賀賢,第二班 - 1200米 - (105-80),0,3,0,0.0
賀賢,第二班 - 1400米 - (100-80),0,1,0,0.0
賀賢,第二班 - 1400米 - (105-80),0,1,0,0.0
賀賢,第二班 - 1600米 - (100-75),0,1,0,0.0
賀賢,第二班 - 1600米 - (105-80),0,1,0,0.0
賀賢,第二班 - 1800米 - (100-75),0,1,0,0.0
賀賢,第二班 - 1800米 - (100-80),0,1,0,0.0
賀賢,第二班 - 1800米 - (90-60),0,1,0,0.0
賀賢,第二班 - 2000米 - (100-75),0,1,0,0.0
賀賢,第五班 - 1000米 - (40-0),0,7,1,0.0
賀賢,第五班 - 1200米 - (40-0),1,24,8,4.2
賀賢,第五班 - 1400米 - (40-0),2,17,5,11.8
賀賢,第五班 - 1600米 - (40-0),0,7,1,0.0
賀賢,第五班 - 1650米 - (40-0),1,12,4,8.3
賀賢,第五班 - 1800米 - (40-0),1,8,3,12.5
賀賢,第五班 - 2000米 - (40-0),0,1,0,0.0
賀賢,第五班 - 2200米 - (40-0),0,3,1,0.0
賀賢,第四班 - 1000米 - (60-40),1,20,7,5.0
賀賢,第四班 - 1200米 - (60-40),8,102,23,7.8
賀賢,第四班 - 1400米 - (60-40),1,42,6,2.4
賀賢,第四班 - 1600米 - (60-40),1,12,3,8.3
賀賢,第四班 - 1650米 - (60-40),0,22,3,0.0
賀賢,第四班 - 1800米 - (60-40),1,6,3,16.7
賀賢,第四班 - 2000米 - (60-40),0,5,3,0.0
賀賢,第四班 - 2200米 - (60-35),1,3,2,33.3
賀賢,第四班 - 2200米 - (60-40),0,2,1,0.0
賀賢,第四班（條件限制） - 1200米 - (60-40),1,2,1,50.0
賀賢,第四班（條件限制） - 1400米 - (60-40),1,1,1,100.0
郗國思,一級賽 - 2400米,0,2,1,0.0
鄭俊偉,三級賽 - 1200米,0,1,0,0.0
鄭俊偉,三級賽 - 1800米,0,1,0,0.0
鄭俊偉,新馬賽 - 1000米,0,3,2,0.0
鄭俊偉,新馬賽 - 1200米,0,3,1,0.0
鄭俊偉,第一班 - 1650米 - (110-85),0,1,0,0.0
鄭俊偉,第三班 - 1000米 - (80-55),0,1,1,0.0
鄭俊偉,第三班 - 1000米 - (80-60),0,4,0,0.0
鄭俊偉,第三班 - 1200米 - (80-60),4,22,9,18.2
鄭俊偉,第三班 - 1200米 - (85-60),0,1,0,0.0
鄭俊偉,第三班 - 1400米 - (80-60),1,25,4,4.0
鄭俊偉,第三班 - 1600米 - (80-60),1,12,1,8.3
鄭俊偉,第三班 - 1650米 - (80-60),0,7,0,0.0
鄭俊偉,第三班 - 1650米 - (85-60),0,1,0,0.0
鄭俊偉,第三班 - 1800米 - (80-60),0,4,1,0.0
鄭俊偉,第三班 - 1800米 - (85-60),0,1,0,0.0
鄭俊偉,第三班 - 2000米 - (80-60),0,1,0,0.0
鄭俊偉,第二班 - 1200米 - (100-75),0,1,1,0.0
鄭俊偉,第二班 - 1200米 - (100-80),0,1,1,0.0
鄭俊偉,第二班 - 1200米 - (105-80),1,2,1,50.0
鄭俊偉,第二班 - 1400米 - (100-75),0,1,0,0.0
鄭俊偉,第二班 - 1400米 - (90-70),0,1,0,0.0
鄭俊偉,第二班 - 1600米 - (100-75),0,1,0,0.0
鄭俊偉,第二班 - 1600米 - (100-80),0,2,0,0.0
鄭俊偉,第二班 - 1600米 - (105-80),0,1,0,0.0
鄭俊偉,第二班 - 1650米 - (100-80),1,2,1,50.0
鄭俊偉,第二班 - 1650米 - (105-80),0,1,0,0.0
鄭俊偉,第二班 - 1800米 - (90-60),0,1,1,0.0
鄭俊偉,第五班 - 1000米 - (40-0),1,7,1,14.3
鄭俊偉,第五班 - 1200米 - (40-0),4,30,6,13.3
鄭俊偉,第五班 - 1400米 - (40-0),0,11,1,0.0
鄭俊偉,第五班 - 1600米 - (40-0),1,9,3,11.1
鄭俊偉,第五班 - 1650米 - (40-0),0,15,1,0.0
鄭俊偉,第五班 - 1800米 - (40-0),0,10,1,0.0
鄭俊偉,第五班 - 2000米 - (40-0),0,4,1,0.0
鄭俊偉,第五班 - 2200米 - (40-0),0,2,0,0.0
鄭俊偉,第四班 - 1000米 - (60-40),0,7,0,0.0
鄭俊偉,第四班 - 1200米 - (60-40),3,72,18,4.2
鄭俊偉,第四班 - 1400米 - (60-40),1,25,3,4.0
鄭俊偉,第四班 - 1600米 - (60-40),0,6,0,0.0
鄭俊偉,第四班 - 1650米 - (60-40),1,30,6,3.3
鄭俊偉,第四班 - 1800米 - (60-40),0,11,2,0.0
鄭俊偉,第四班 - 2000米 - (60-40),0,1,0,0.0
鄭俊偉,第四班 - 2200米 - (60-40),0,1,0,0.0
鄭俊偉,第四班（條件限制） - 1200米 - (60-40),0,4,0,0.0
鄭俊偉,第四班（條件限制） - 1400米 - (60-40),0,1,0,0.0
雷拿及雷恩,一級賽 - 2000米,0,1,0,0.0
雷里雅,一級賽 - 1600米,0,1,0,0.0
韋達,三級賽 - 1000米,0,1,0,0.0
韋達,三級賽 - 1800米,0,1,0,0.0
韋達,二級賽 - 1200米,0,2,0,0.0
韋達,第一班 - 1000米 - (110-80),0,1,0,0.0
韋達,第一班 - 1200米 - (80+),0,1,0,0.0
韋達,第三班 - 1000米 - (80-55),0,1,0,0.0
韋達,第三班 - 1000米 - (80-60),3,25,6,12.0
韋達,第三班 - 1000米 - (85-60),1,2,1,50.0
韋達,第三班 - 1200米 - (80-55),0,5,1,0.0
韋達,第三班 - 1200米 - (80-60),2,52,11,3.8
韋達,第三班 - 1200米 - (85-60),0,1,0,0.0
韋達,第三班 - 1400米 - (80-60),0,22,2,0.0
韋達,第三班 - 1600米 - (80-60),1,14,5,7.1
韋達,第三班 - 1600米 - (85-60),0,2,0,0.0
韋達,第三班 - 1650米 - (80-55),0,1,0,0.0
韋達,第三班 - 1650米 - (80-60),0,16,5,0.0
韋達,第三班 - 1650米 - (85-60),0,2,0,0.0
韋達,第三班 - 1800米 - (80-60),0,3,0,0.0
韋達,第三班 - 1800米 - (85-60),0,1,0,0.0
韋達,第三班 - 2000米 - (80-60),0,1,0,0.0
韋達,第三班（條件限制） - 1600米 - (85-60),0,1,0,0.0
韋達,第二班 - 1000米 - (100-75),0,1,0,0.0
韋達,第二班 - 1000米 - (100-80),0,1,0,0.0
韋達,第二班 - 1000米 - (90-65),0,1,0,0.0
韋達,第二班 - 1200米 - (100-80),0,4,0,0.0
韋達,第二班 - 1200米 - (105-80),0,2,0,0.0
韋達,第二班 - 1400米 - (100-75),0,1,0,0.0
韋達,第二班 - 1400米 - (105-80),0,2,0,0.0
韋達,第二班 - 1600米 - (100-75),0,1,0,0.0
韋達,第二班 - 1600米 - (100-80),0,2,0,0.0
韋達,第二班 - 1650米 - (100-80),0,1,0,0.0
韋達,第五班 - 1000米 - (40-0),1,14,1,7.1
韋達,第五班 - 1200米 - (40-0),2,28,7,7.1
韋達,第五班 - 1400米 - (40-0),0,14,2,0.0
韋達,第五班 - 1600米 - (40-0),0,5,0,0.0
韋達,第五班 - 1650米 - (40-0),2,13,4,15.4
韋達,第五班 - 1800米 - (40-0),2,11,4,18.2
韋達,第五班 - 2000米 - (40-0),0,1,0,0.0
韋達,第五班 - 2200米 - (40-0),0,2,1,0.0
韋達,第四班 - 1000米 - (60-40),3,23,6,13.0
韋達,第四班 - 1200米 - (60-40),9,112,28,8.0
韋達,第四班 - 1400米 - (60-40),1,30,3,3.3
韋達,第四班 - 1600米 - (60-40),0,7,0,0.0
韋達,第四班 - 1650米 - (60-40),3,27,6,11.1
韋達,第四班 - 1800米 - (60-40),0,13,3,0.0
韋達,第四班 - 2000米 - (60-40),0,2,0,0.0
韋達,第四班 - 2200米 - (60-35),0,2,0,0.0
韋達,第四班（條件限制） - 1200米 - (60-40),0,4,0,0.0
韋達,第四班（條件限制） - 1400米 - (60-40),0,1,0,0.0
顧永賢,一級賽 - 2400米,0,1,0,0.0
馬晏殊,一級賽 - 2000米,0,1,0,0.0
馬漢雅,一級賽 - 1200米,0,1,0,0.0
高亮能,一級賽 - 1600米,0,1,0,0.0
高柳瑞樹,一級賽 - 1200米,0,1,0,0.0
高野友和,一級賽 - 1600米,0,1,0,0.0
黎昭昇,新馬賽 - 1000米,2,2,2,100.0
黎昭昇,第三班 - 1000米 - (80-55),1,2,1,50.0
黎昭昇,第三班 - 1000米 - (80-60),1,18,5,5.6
黎昭昇,第三班 - 1200米 - (80-55),0,6,1,0.0
黎昭昇,第三班 - 1200米 - (80-60),2,32,5,6.2
黎昭昇,第三班 - 1200米 - (85-60),0,3,1,0.0
黎昭昇,第三班 - 1400米 - (80-60),0,8,0,0.0
黎昭昇,第三班 - 1600米 - (80-60),0,2,0,0.0
黎昭昇,第三班 - 1600米 - (85-60),0,1,0,0.0
黎昭昇,第三班 - 1650米 - (80-60),0,5,1,0.0
黎昭昇,第三班 - 1650米 - (85-60),0,1,1,0.0
黎昭昇,第二班 - 1200米 - (100-80),0,3,0,0.0
黎昭昇,第五班 - 1000米 - (40-0),0,5,1,0.0
黎昭昇,第五班 - 1200米 - (40-0),0,15,1,0.0
黎昭昇,第五班 - 1400米 - (40-0),0,7,0,0.0
黎昭昇,第五班 - 1600米 - (40-0),0,5,1,0.0
黎昭昇,第五班 - 1650米 - (40-0),0,10,1,0.0
黎昭昇,第五班 - 1800米 - (40-0),0,2,0,0.0
黎昭昇,第五班 - 2000米 - (40-0),0,1,0,0.0
黎昭昇,第五班 - 2200米 - (40-0),0,1,0,0.0
黎昭昇,第四班 - 1000米 - (60-40),1,22,7,4.5
黎昭昇,第四班 - 1200米 - (60-40),9,109,28,8.3
黎昭昇,第四班 - 1400米 - (60-40),0,37,4,0.0
黎昭昇,第四班 - 1600米 - (60-40),0,9,2,0.0
黎昭昇,第四班 - 1650米 - (60-40),6,47,13,12.8
黎昭昇,第四班 - 1800米 - (60-40),0,7,0,0.0
黎昭昇,第四班 - 2000米 - (60-40),0,3,1,0.0
黎昭昇,第四班 - 2200米 - (60-35),0,5,1,0.0
黎昭昇,第四班（條件限制） - 1200米 - (60-40),0,2,0,0.0
