date,meeting_name,race_number,horse_number,race_key,horse_name,finish_pos,is_win,is_top3,current_live_recomputed_ability,probability_matrix,matrix_rank,probability_hybrid,ml_rank_score,hybrid_rank_score,hybrid_rank,rank_change,entered_top2,left_top2,rank3_placegetter_entered_top2,period
2026-05-24,2026-05-24_ShaTin,11,5,2026-05-24::2026-05-24_ShaTin::R11,一世美麗,3,0,1,72.067279,0.13564338302772638,2,0.1358330390697199,0.04923848658158521,0.8538461610528818,2,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,6,2026-05-24::2026-05-24_ShaTin::R11,超勁赤兔,1,1,1,71.34634,0.12393170382248088,3,0.1333579056090154,0.2766354515040755,0.8461538532884803,3,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,7,2026-05-24::2026-05-24_ShaTin::R11,櫻花酒杯,4,0,0,71.17361100000001,0.12124753735129942,4,0.1238311925176776,0.35952694983082906,0.8153846225019765,4,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,14,2026-05-24::2026-05-24_ShaTin::R11,維港激流,10,0,0,69.68602899999999,0.10002204394263794,5,0.09677892862460115,0.11468825007072658,0.7153846223532183,5,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,1,2026-05-24::2026-05-24_ShaTin::R11,天星,8,0,0,66.50087599999999,0.06495730559409421,6,0.05909994931054283,-0.482080280572423,0.5230769297270107,6,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,10,2026-05-24::2026-05-24_ShaTin::R11,怡昌光輝,7,0,0,65.118993,0.05351148416406884,7,0.05792138465670759,-0.32822248683365646,0.5153846218965147,7,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,12,2026-05-24::2026-05-24_ShaTin::R11,加州熱浪,5,0,0,64.758485,0.05084592716482715,8,0.05676479537405373,-0.2687315659158056,0.5076923141681563,8,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,2,2026-05-24::2026-05-24_ShaTin::R11,飛馳九洲,13,0,0,61.89418799999999,0.03366506219943582,9,0.04097318513369756,-0.37524732562740787,0.38461539080480345,9,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,11,2026-05-24::2026-05-24_ShaTin::R11,川河帥駒,11,0,0,60.467234,0.02731966017716775,11,0.03474194958978276,-0.270521381095473,0.3230769291236465,10,1,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,13,2026-05-24::2026-05-24_ShaTin::R11,佛亮老撾,6,0,0,61.723439000000006,0.0328375620230397,10,0.02942708716048356,-0.5766979246642254,0.26153846771080547,11,-1,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,3,2026-05-24::2026-05-24_ShaTin::R11,大文豪,12,0,0,60.096515999999994,0.025869060832225756,12,0.021960886757751884,-0.5766979246642254,0.15384615985580546,12,0,False,False,False,walk_forward
2026-05-24,2026-05-24_ShaTin,11,8,2026-05-24::2026-05-24_ShaTin::R11,黃金大亨,9,0,0,57.688278,0.018104412535896706,13,0.01895589113843699,-0.5766979246642254,0.10000000576882781,13,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,2,2026-05-27::2026-05-27_HappyValley::R1,魅力星,10,0,0,71.67910499999999,0.22054199677502637,1,0.21812051547184408,0.3705349503064525,1.0000000071679105,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,10,2026-05-27::2026-05-27_HappyValley::R1,星之願,3,0,1,69.35692,0.15998713701051956,2,0.17778215301584044,0.13001004303521474,0.9166666736023587,2,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,8,2026-05-27::2026-05-27_HappyValley::R1,鑽得勝,4,0,0,66.129087,0.09965078282377465,3,0.13441947140106197,-0.0909925794559329,0.808333339946242,3,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,9,2026-05-27::2026-05-27_HappyValley::R1,本能,1,1,1,64.687168,0.08004528203245424,4,0.10746498768969978,-0.2995224165688874,0.7250000064687167,4,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,4,2026-05-27::2026-05-27_HappyValley::R1,喜行,8,0,0,64.37076,0.07625035973400332,6,0.08944703989497219,-0.07401492339379095,0.6583333397704094,5,1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,5,2026-05-27::2026-05-27_HappyValley::R1,飛越晨曦,12,0,0,64.465211,0.07736528436333577,5,0.05993413564658546,-0.5228809935723077,0.5166666731131877,6,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,3,2026-05-27::2026-05-27_HappyValley::R1,洛河,5,0,0,63.214172,0.06376190724111266,7,0.05713254594105093,-0.3270677496706987,0.5000000063214172,7,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,1,2026-05-27::2026-05-27_HappyValley::R1,勇敢孖寶,9,0,0,62.387539,0.05604624110668502,8,0.051895018659008564,-0.30248240104705104,0.46666667290542063,8,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,12,2026-05-27::2026-05-27_HappyValley::R1,威德勇士,11,0,0,61.160313,0.046210043121344795,9,0.03266654145603428,-0.472956547892307,0.30833333944936464,9,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,11,2026-05-27::2026-05-27_HappyValley::R1,東方福寶,2,0,1,60.366702000000004,0.04075493016464465,11,0.024898157096157614,-0.42965411534062126,0.21666667270333687,10,1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,6,2026-05-27::2026-05-27_HappyValley::R1,五福星,7,0,0,60.969488000000005,0.044837579030373914,10,0.02369354706956899,-0.6287473335458389,0.2000000060969488,11,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,1,7,2026-05-27::2026-05-27_HappyValley::R1,建測精英,6,0,0,59.328255,0.0345484565967251,12,0.022545886658175744,-0.38045692285689114,0.18333333926615886,12,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,1,2026-05-27::2026-05-27_HappyValley::R2,管之友,7,0,0,70.457565,0.19887206319489317,1,0.21985959470054828,0.3063145723032553,1.0000000070457564,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,6,2026-05-27::2026-05-27_HappyValley::R2,開心三多,9,0,0,66.844906,0.11814356802511924,3,0.1544240536201376,0.28041564763832155,0.858333340017824,2,1,True,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,12,2026-05-27::2026-05-27_HappyValley::R2,同寶寶,5,0,0,67.407173,0.12841928713135103,2,0.13850411894450687,-0.25303409109581654,0.816666673407384,3,-1,False,True,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,8,2026-05-27::2026-05-27_HappyValley::R2,幸運同行,2,0,1,66.784288,0.11708090867564001,4,0.11592548620423991,-0.049956720806010796,0.7500000066784288,4,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,7,2026-05-27::2026-05-27_HappyValley::R2,捷足奔馳,1,1,1,66.251403,0.10810325237342752,5,0.10588659012862982,0.15207448183705316,0.716666673291807,5,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,4,2026-05-27::2026-05-27_HappyValley::R2,架勢奇爸,6,0,0,64.19692599999999,0.07906619386553974,6,0.05898416773397924,-0.37190415110013547,0.5083333397530259,6,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,3,2026-05-27::2026-05-27_HappyValley::R2,香港精神,4,0,0,59.035401,0.035115186539709575,9,0.04748958171578106,-0.054358339384669566,0.43333333923687345,7,2,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,5,2026-05-27::2026-05-27_HappyValley::R2,十力,10,0,0,62.690732,0.06258981942909117,7,0.040056337843280825,-0.6287473335458389,0.3750000062690732,8,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,10,2026-05-27::2026-05-27_HappyValley::R2,皇金風速,11,0,0,62.400844,0.059816225816779665,8,0.03909001774172635,-0.411692979785368,0.3666666729067511,9,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,2,2026-05-27::2026-05-27_HappyValley::R2,揚威四海,8,0,0,59.013110000000005,0.03499037269393114,10,0.03458507774583925,-0.3285226996621455,0.325000005901311,10,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,11,2026-05-27::2026-05-27_HappyValley::R2,幻影旋風,12,0,0,58.021795999999995,0.029855691141043996,11,0.027031548011600036,-0.36818469003333115,0.2416666724688463,11,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,2,9,2026-05-27::2026-05-27_HappyValley::R2,美麗多盈,3,0,1,57.610362,0.027947431113473732,12,0.01816342560973072,-0.6274598880298146,0.10833333909436954,12,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,1,2026-05-27::2026-05-27_HappyValley::R3,魅力知耀,2,0,1,72.127754,0.18539763263636033,1,0.21540433729255443,0.41599344345368916,1.0000000072127755,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,3,2026-05-27::2026-05-27_HappyValley::R3,大千雄心,1,1,1,70.406437,0.14683722655369308,2,0.1755682943255987,0.24635041414321468,0.9166666737073104,2,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,10,2026-05-27::2026-05-27_HappyValley::R3,瑞祺威楓,6,0,0,69.819273,0.1352705183231825,3,0.14176715147704608,0.1821000193021929,0.8333333403152607,3,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,8,2026-05-27::2026-05-27_HappyValley::R3,浪漫老撾,5,0,0,69.26198799999999,0.1250039910120089,4,0.11357636027618599,0.06848846279295744,0.7500000069261988,4,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,6,2026-05-27::2026-05-27_HappyValley::R3,紅衣醒目,4,0,0,67.307398,0.09409518270573845,5,0.09040047261796148,0.04483746847305516,0.6666666733974065,5,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,11,2026-05-27::2026-05-27_HappyValley::R3,榮耀盛甲,8,0,0,66.65181,0.08535685512063375,6,0.062081237127832437,-0.38326794542775666,0.5333333399985143,6,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,12,2026-05-27::2026-05-27_HappyValley::R3,頌星,9,0,0,62.103404000000005,0.04245375425218032,8,0.04766732935027485,-0.36177081710388137,0.4416666728770071,7,1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,2,2026-05-27::2026-05-27_HappyValley::R3,高高至高,3,0,1,63.60455299999999,0.053651883494898876,7,0.04378949214729852,-0.6287473335458389,0.41250000636045525,8,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,4,2026-05-27::2026-05-27_HappyValley::R3,香港神駒,10,0,0,62.00366999999999,0.041794413492613716,9,0.04326069285841678,-0.2308905376343202,0.4083333395337003,9,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,7,2026-05-27::2026-05-27_HappyValley::R3,魯班精神,11,0,0,60.82813,0.03472488814877252,10,0.026158240712140898,-0.6287473335458389,0.237500006082813,10,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,5,2026-05-27::2026-05-27_HappyValley::R3,爆出美麗,7,0,0,58.235654000000004,0.022975241313411592,12,0.02066501217002909,-0.4318180736694851,0.15833333915689873,11,1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,3,9,2026-05-27::2026-05-27_HappyValley::R3,鬆啲,12,0,0,60.398210999999996,0.03243841294650603,11,0.01966137964466073,-0.6371324382300484,0.14166667270648775,12,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,1,2026-05-27::2026-05-27_HappyValley::R4,紅愛舍,9,0,0,71.981729,0.17593095594157898,1,0.21529500847482536,0.3726796693397573,1.000000007198173,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,2,2026-05-27::2026-05-27_HappyValley::R4,贏得自然,10,0,0,70.340225,0.14075802881281638,2,0.16472546613147782,0.11239932113524508,0.8916666737006891,2,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,5,2026-05-27::2026-05-27_HappyValley::R4,朗日自強,1,1,1,69.376052,0.12291484742797111,3,0.1512179988678649,0.19728234272819026,0.8583333402709385,3,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,3,2026-05-27::2026-05-27_HappyValley::R4,你知我得,8,0,0,67.434642,0.09276009086742441,4,0.09906081849496225,-0.03783718691365482,0.7000000067434642,4,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,7,2026-05-27::2026-05-27_HappyValley::R4,至合拍,5,0,0,67.18864,0.08944607822893448,5,0.09035458971291448,0.002371392739290445,0.6666666733855307,5,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,12,2026-05-27::2026-05-27_HappyValley::R4,友得盈,6,0,0,65.40240299999999,0.06840370793111188,6,0.08234350836764875,0.021497136672871425,0.6333333398735737,6,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,4,2026-05-27::2026-05-27_HappyValley::R4,鄉村威龍,12,0,0,65.234918,0.06668289132817111,7,0.0524715440991451,-0.12856865356951916,0.4750000065234918,7,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,10,2026-05-27::2026-05-27_HappyValley::R4,悠然常勝,7,0,0,64.52471700000001,0.059820835826495826,8,0.038278455459818915,-0.3756036766158257,0.3666666731191384,8,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,6,2026-05-27::2026-05-27_HappyValley::R4,快靚旺,11,0,0,64.51278500000001,0.059711353897722204,9,0.0347081907290774,-0.1754504669907453,0.3333333397846118,9,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,11,2026-05-27::2026-05-27_HappyValley::R4,天下寵兒,2,0,1,64.360914,0.058334055245700574,10,0.03386704421768977,-0.10207411882605155,0.3250000064360914,10,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,9,2026-05-27::2026-05-27_HappyValley::R4,頑童,3,0,1,62.924259000000006,0.04669792460814294,11,0.02117471505645119,-0.4626972804913846,0.16666667295909257,11,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,4,8,2026-05-27::2026-05-27_HappyValley::R4,三代至醒,4,0,0,57.106030999999994,0.018539229883930055,12,0.016502660388124122,-0.6371324382300484,0.08333333904393643,12,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,2,2026-05-27::2026-05-27_HappyValley::R5,穿甲金鷹,1,1,1,76.61361099999998,0.2578583581447185,1,0.2530311929958766,0.4787193080548831,1.000000007661361,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,9,2026-05-27::2026-05-27_HappyValley::R5,榮利雙收,7,0,0,71.825873,0.1439376081873365,2,0.1977403437630235,0.26390148757004445,0.9000000071825874,2,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,8,2026-05-27::2026-05-27_HappyValley::R5,凡凡有餘,8,0,0,71.805095,0.14353944661709545,3,0.15253020198053915,0.218704373370035,0.8000000071805096,3,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,3,2026-05-27::2026-05-27_HappyValley::R5,川河耀駒,9,0,0,67.780755,0.08152892987140525,5,0.09587784014894085,-0.1461186769425037,0.6300000067780755,4,1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,4,2026-05-27::2026-05-27_HappyValley::R5,有財有勢,5,0,0,70.211466,0.11548391307675673,4,0.09064445330778796,-0.19358418251669046,0.6100000070211465,5,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,1,2026-05-27::2026-05-27_HappyValley::R5,一定掂,4,0,0,67.25139,0.07540993797848591,6,0.06627673800793998,-0.18382114544006342,0.500000006725139,6,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,5,2026-05-27::2026-05-27_HappyValley::R5,納百川,3,0,1,66.29380499999999,0.0653741852149026,7,0.05905066668079652,-0.16547282833281157,0.46000000662938045,7,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,10,2026-05-27::2026-05-27_HappyValley::R5,確好勁,6,0,0,64.579167,0.05038631797271725,8,0.03697422822542187,-0.42285647143452615,0.3000000064579167,8,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,6,2026-05-27::2026-05-27_HappyValley::R5,智勇名駒,2,0,1,63.924781,0.04555753582366497,9,0.027485752390361023,-0.49815274355035744,0.2000000063924781,9,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,5,7,2026-05-27::2026-05-27_HappyValley::R5,我做到,10,0,0,58.982704999999996,0.020923767112916686,10,0.020388582499312594,-0.5411128265207016,0.1000000058982705,10,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,9,2026-05-27::2026-05-27_HappyValley::R6,風采人生,1,1,1,76.18412399999998,0.25833374912286844,1,0.21734323593781718,0.32968838480643115,0.972727280345685,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,5,2026-05-27::2026-05-27_HappyValley::R6,環球英雄,6,0,0,75.00438999999999,0.2256405965292777,2,0.19874510857214098,0.45472338540319235,0.9363636438640754,2,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,1,2026-05-27::2026-05-27_HappyValley::R6,跨境駿馬,5,0,0,71.056507,0.13628500817696032,3,0.13658806770764126,0.07466721773972668,0.7909090980147417,3,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,8,2026-05-27::2026-05-27_HappyValley::R6,花好月盈,2,0,1,70.592978,0.12788787772015633,4,0.12390413367369206,0.2537622323346427,0.7545454616047523,4,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,12,2026-05-27::2026-05-27_HappyValley::R6,過關勇士,9,0,0,64.74429099999999,0.054278374513026535,5,0.08953599063764232,-0.09611398132401976,0.6363636428380655,5,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,3,2026-05-27::2026-05-27_HappyValley::R6,飛輪霸,10,0,0,63.888948,0.047585849826458616,6,0.06406000714006041,-0.26409289910690686,0.5181818245707129,6,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,2,2026-05-27::2026-05-27_HappyValley::R6,團結巴打,8,0,0,63.324789,0.04360315503131881,7,0.04926303766675591,-0.39026334214301694,0.4272727336052062,7,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,7,2026-05-27::2026-05-27_HappyValley::R6,牛精新星,3,0,1,63.049421,0.0417752264518349,8,0.04797645066479419,-0.20851484682475857,0.4181818244867603,8,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,10,2026-05-27::2026-05-27_HappyValley::R6,安定神駒,4,0,0,59.77448600000001,0.024934387188095448,9,0.027717165551023267,-0.6371324382300484,0.2318181877956304,9,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,11,2026-05-27::2026-05-27_HappyValley::R6,多多開心,11,0,0,58.998639999999995,0.022032679247692605,10,0.02590637170839974,-0.6287473335458389,0.20909091499077306,10,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,6,4,2026-05-27::2026-05-27_HappyValley::R6,抱百嶺,7,0,0,57.611942,0.01764309619231031,11,0.018960430740032702,-0.6371324382300484,0.10454546030664874,11,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,3,2026-05-27::2026-05-27_HappyValley::R7,千杯敬典,9,0,0,71.427739,0.15763499621967875,1,0.17785031911467414,-0.10452114790776197,0.8636363707791375,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,11,2026-05-27::2026-05-27_HappyValley::R7,良駒好友,5,0,0,70.074459,0.13088063903851224,2,0.17371767915241967,-0.0197748408274584,0.8545454615529005,2,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,1,2026-05-27::2026-05-27_HappyValley::R7,泰泰精神,4,0,0,67.830904,0.09487860465805616,5,0.1207889133730492,0.039588294009190346,0.7181818249649087,3,2,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,10,2026-05-27::2026-05-27_HappyValley::R7,智勝攻略,10,0,0,70.013597,0.12977036760052976,3,0.11782292939834899,-0.14547096057240919,0.7090909160922688,4,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,2,2026-05-27::2026-05-27_HappyValley::R7,逍遙人生,6,0,0,68.92038600000001,0.11112859665927025,4,0.11492171203764658,-0.02198784672790826,0.7000000068920386,5,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,9,2026-05-27::2026-05-27_HappyValley::R7,幸運愉快,1,1,1,67.362717,0.08856087132041371,6,0.09392066785965812,0.005053943046234369,0.627272734008999,6,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,7,2026-05-27::2026-05-27_HappyValley::R7,加州勇勝,7,0,0,65.00718,0.06214790143175596,9,0.06373169728398202,0.14978767435202395,0.490909097409809,7,2,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,6,2026-05-27::2026-05-27_HappyValley::R7,新力,3,0,1,67.058798,0.08466232785656531,7,0.0530069819109841,-0.2567208254062245,0.4272727339786071,8,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,8,2026-05-27::2026-05-27_HappyValley::R7,君至酷,11,0,0,65.27288300000001,0.06471697804453472,8,0.03748965119168392,-0.517829879960122,0.3090909156181974,9,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,12,2026-05-27::2026-05-27_HappyValley::R7,精益大師,2,0,1,62.26253,0.04063260010835326,10,0.023692085717310137,-0.6275923498595989,0.15454546077170755,10,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,7,5,2026-05-27::2026-05-27_HappyValley::R7,龍威心得,8,0,0,61.310988,0.034986117062329875,11,0.02305736296024309,-0.3071332909905822,0.14545455158564424,11,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,1,2026-05-27::2026-05-27_HappyValley::R8,馬力,2,0,1,72.337936,0.17613322609049184,1,0.2145369492058447,0.40797664062916905,1.0000000072337936,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,10,2026-05-27::2026-05-27_HappyValley::R8,飛龍在天,7,0,0,71.95564899999998,0.16747067852595798,2,0.17486131768787141,0.27545506025911065,0.9166666738622316,2,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,2,2026-05-27::2026-05-27_HappyValley::R8,燭光晚餐,3,0,1,69.905521,0.126531232912365,3,0.14119628488881453,0.1928429610428362,0.8333333403238856,3,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,9,2026-05-27::2026-05-27_HappyValley::R8,長勝金剛,12,0,0,68.124741,0.09804621019271685,4,0.10569941380104236,0.043050481549115734,0.725000006812474,4,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,8,2026-05-27::2026-05-27_HappyValley::R8,領航君子,8,0,0,67.41938400000001,0.08840612376118327,5,0.09647581054499467,0.07340665768203251,0.6916666734086051,5,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,7,2026-05-27::2026-05-27_HappyValley::R8,價值傳承,4,0,0,66.971879,0.0827345236026971,6,0.07128343509652393,-0.11984344787341368,0.5833333400305213,6,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,6,2026-05-27::2026-05-27_HappyValley::R8,電光高昇,6,0,0,63.911633,0.051993185970277286,8,0.04747538303541017,-0.1977490532225863,0.44166667305783003,7,1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,12,2026-05-27::2026-05-27_HappyValley::R8,友駿同心,10,0,0,66.13936799999999,0.0730449050260424,7,0.045230264179200515,-0.517829879960122,0.4250000066139368,8,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,3,2026-05-27::2026-05-27_HappyValley::R8,八駿巨昇,1,1,1,62.41504799999999,0.04119587227492252,9,0.034585982271440635,-0.4929447270417984,0.33333333957483813,9,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,5,2026-05-27::2026-05-27_HappyValley::R8,超力量,9,0,0,61.553229,0.03598192224467397,10,0.03134924998703997,-0.2700670077184132,0.30000000615532296,10,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,4,2026-05-27::2026-05-27_HappyValley::R8,年少多好,11,0,0,60.283305999999996,0.02943537527162377,11,0.01958220739101306,-0.6371324382300484,0.14166667269499728,11,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,8,11,2026-05-27::2026-05-27_HappyValley::R8,怡傲錢莊,5,0,0,60.195257,0.029026744127048053,12,0.01772370191080398,-0.63297633080224,0.10833333935285903,12,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,7,2026-05-27::2026-05-27_HappyValley::R9,富心星,10,0,0,76.546173,0.21329900544656755,1,0.21468997622120187,0.5164849008975423,1.0000000076546174,1,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,9,2026-05-27::2026-05-27_HappyValley::R9,可靠大師,12,0,0,74.473526,0.16801880846486594,2,0.17498604441498652,0.4774683698178524,0.9166666741140193,2,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,8,2026-05-27::2026-05-27_HappyValley::R9,香港仔,9,0,0,73.157041,0.14267829235414134,3,0.13230535915597283,0.14786952979796245,0.8083333406490375,3,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,11,2026-05-27::2026-05-27_HappyValley::R9,官金騏,4,0,0,72.31667199999998,0.1279853090343556,4,0.12107490116552784,0.3027868357201017,0.7750000072316671,4,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,1,2026-05-27::2026-05-27_HappyValley::R9,小霸王,1,1,1,68.287985,0.07316146181575245,5,0.08404663592948668,0.053847348368160144,0.6416666734954651,5,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,5,2026-05-27::2026-05-27_HappyValley::R9,晶晶日上,2,0,1,68.048305,0.07065080654331077,7,0.06489041334108055,0.1188747944190486,0.5500000068048305,6,1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,2,2026-05-27::2026-05-27_HappyValley::R9,紅逸舍,8,0,0,68.19567400000001,0.07218543809728135,6,0.06187535256755316,-0.3478155172670201,0.5333333401529007,7,-1,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,4,2026-05-27::2026-05-27_HappyValley::R9,川河動駒,7,0,0,64.74502100000001,0.043067713648918565,8,0.047509246705066836,-0.20120492440259516,0.4416666731411688,8,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,6,2026-05-27::2026-05-27_HappyValley::R9,蓮冠皇,5,0,0,63.80935099999999,0.03729157732200831,9,0.032152771097994255,-0.6179639220263475,0.30833333971426846,9,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,3,2026-05-27::2026-05-27_HappyValley::R9,關鍵所在,6,0,0,62.16594099999999,0.028869190642294096,10,0.02913678025678543,-0.48567076331247844,0.2750000062165941,10,0,False,False,False,walk_forward
2026-05-27,2026-05-27_HappyValley,9,10,2026-05-27::2026-05-27_HappyValley::R9,威力飛騰,11,0,0,57.343714,0.013406865786291368,11,0.01959617514266457,-0.6371324382300484,0.14166667240103806,11,0,False,False,False,walk_forward
