period,target,model,feature_group,rows,races,log_loss,brier,ece_10,roc_auc,winner_top1,winner_top2,winner_top3,winner_top5,winner_rr,winner_average_rank,placegetter_average_rank,ranking_correlation,top3_capture_at3,top3_capture_at5,top2_zero_hit,top2_one_hit,top2_two_hit,place_capture_at_cutoff,ndcg_at5,segment_dimension,segment_value
walk_forward,Place,Matrix Champion,selected,330.0,27.0,0.548114886225976,0.18315777482790174,0.05224254185654958,0.6344885715702316,0.2962962962962963,0.4074074074074074,0.5185185185185185,0.7407407407407407,0.4691358024691358,4.074074074074074,5.493827160493828,0.1961075961075961,0.3333333333333333,0.5555555555555555,0.4444444444444444,0.4074074074074074,0.14814814814814814,0.3333333333333333,0.4846410862630051,course,B
walk_forward,Place,Matrix Champion,selected,484.0,38.0,0.5125220100779857,0.1679128680484939,0.03169795162899286,0.6878852536747274,0.18421052631578946,0.39473684210526316,0.5263157894736842,0.6842105263157895,0.4073301698301698,4.605263157894737,4.850877192982457,0.35384352489615645,0.48245614035087714,0.6403508771929826,0.23684210526315788,0.5263157894736842,0.23684210526315788,0.48245614035087714,0.5322075534206223,course,C
walk_forward,Place,Matrix Champion,selected,566.0,47.0,0.4888785112848934,0.16015395922452122,0.03131897511097857,0.7511389236545682,0.2765957446808511,0.425531914893617,0.5319148936170213,0.7446808510638298,0.4681695373184735,3.9148936170212765,4.134751773049646,0.4559486612678102,0.49645390070921985,0.723404255319149,0.1276595744680851,0.5957446808510638,0.2765957446808511,0.49645390070921985,0.5972020467259034,course,C+3
walk_forward,Place,Matrix Champion,selected,828.0,64.0,0.4918221012188419,0.15997991619716412,0.025111912483704587,0.7133778825995807,0.25,0.40625,0.546875,0.734375,0.45302015692640696,3.953125,4.78125,0.39345316142191145,0.46875,0.6458333333333333,0.234375,0.515625,0.25,0.46875,0.5454318272489569,distance_bucket,mile-ish 1201–1650
walk_forward,Place,Matrix Champion,selected,968.0,79.0,0.5206175603012372,0.1722608049181873,0.03465695876596598,0.6913251023105739,0.25316455696202533,0.4430379746835443,0.5569620253164557,0.6962025316455697,0.4550584085394213,4.215189873417722,4.80590717299578,0.3292728368677737,0.45147679324894513,0.6371308016877636,0.24050632911392406,0.5316455696202531,0.22784810126582278,0.45147679324894513,0.5386507479945464,distance_bucket,sprint≤1200
walk_forward,Place,Matrix Champion,selected,213.0,17.0,0.5419161707791019,0.17852084587329156,0.07994289788784181,0.6138949406923263,0.23529411764705882,0.35294117647058826,0.4117647058823529,0.6470588235294118,0.40807656395891695,4.882352941176471,5.666666666666666,0.2769230769230769,0.3333333333333333,0.5490196078431372,0.35294117647058826,0.5294117647058824,0.11764705882352941,0.3333333333333333,0.4620023337052785,distance_bucket,staying>1650
walk_forward,Place,Matrix Champion,selected,29.0,3.0,0.7543018319783785,0.26554588285319203,0.22496945509660027,0.35,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4142857142857143,6.0,6.5555555555555545,-0.08008103008103006,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,0.2222222222222222,0.3293098816744298,race_class_label,Class 2
walk_forward,Place,Matrix Champion,selected,214.0,16.0,0.4920868372885561,0.16112271350272184,0.04475852793096339,0.7113453815261045,0.0625,0.25,0.3125,0.625,0.29598214285714286,5.0625,4.875,0.40565059940059944,0.4583333333333333,0.625,0.3125,0.4375,0.25,0.4583333333333333,0.47325956454571594,race_class_label,Class 3
walk_forward,Place,Matrix Champion,selected,1572.0,125.0,0.5090925459240282,0.16694343756457866,0.024943235146494276,0.6959732664995821,0.24,0.424,0.552,0.728,0.448435298035298,4.128,4.877333333333333,0.3491627039627041,0.44533333333333336,0.6373333333333333,0.232,0.544,0.224,0.44533333333333336,0.5404816362207905,race_class_label,Class 4
walk_forward,Place,Matrix Champion,selected,133.0,10.0,0.47549616000559347,0.15257721556599116,0.05346641712120984,0.7016181229773463,0.4,0.5,0.7,0.7,0.5569444444444445,3.5,4.833333333333334,0.34724275724275727,0.5,0.6,0.2,0.6,0.2,0.5,0.5428827492986794,race_class_label,Class 5
walk_forward,Place,Matrix Champion,selected,1000.0,72.0,0.4861492810799201,0.15709722736509035,0.025931605053738673,0.6882381424792139,0.19444444444444445,0.3333333333333333,0.4722222222222222,0.6666666666666666,0.39587808025308024,4.597222222222222,5.2592592592592595,0.34329975579975575,0.42592592592592593,0.6064814814814815,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.42592592592592593,0.4953494202292781,field_bucket,large13+
walk_forward,Place,Matrix Champion,selected,961.0,82.0,0.534330545358304,0.17786277569363043,0.03170455861772225,0.6836204445960544,0.2682926829268293,0.45121951219512196,0.5609756097560976,0.7073170731707317,0.46648761130468447,4.073170731707317,4.711382113821138,0.33682699414406736,0.4552845528455284,0.6260162601626016,0.25609756097560976,0.47560975609756095,0.2682926829268293,0.4552845528455284,0.5400525336313045,field_bucket,medium10–12
walk_forward,Place,Matrix Champion,selected,58.0,7.0,0.5811159542482871,0.1995752592734474,0.0792703044570696,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,0.75,1.7142857142857142,3.285714285714285,0.5602040816326531,0.5238095238095238,0.9047619047619048,0.0,0.7142857142857143,0.2857142857142857,0.5238095238095238,0.7965173842815881,field_bucket,small≤9
walk_forward,Place,Matrix Champion,selected,1106.0,88.0,0.5152781485156362,0.16915563980308515,0.034690970353444976,0.6880578348808752,0.26136363636363635,0.4318181818181818,0.5795454545454546,0.7045454545454546,0.4590996440428258,4.261363636363637,4.901515151515152,0.3140361532406988,0.45075757575757575,0.6287878787878789,0.2840909090909091,0.5,0.2159090909090909,0.45075757575757575,0.5271443380712147,race_confidence_band,High ≥5pp
walk_forward,Place,Matrix Champion,selected,379.0,30.0,0.504427220265578,0.16694168561136472,0.06344704054227068,0.7019223375624759,0.26666666666666666,0.4,0.4666666666666667,0.7333333333333333,0.4549867724867724,3.8333333333333335,4.811111111111111,0.4292546342546342,0.4222222222222222,0.6222222222222221,0.23333333333333334,0.5666666666666667,0.2,0.4222222222222222,0.5288992326535288,race_confidence_band,Low <2pp
walk_forward,Place,Matrix Champion,selected,534.0,43.0,0.5098691231773466,0.16711925725769616,0.043287967211275896,0.6954541104411905,0.20930232558139536,0.3953488372093023,0.4883720930232558,0.6744186046511628,0.41755428034497805,4.348837209302325,4.937984496124031,0.36618613944195333,0.44961240310077527,0.6356589147286822,0.20930232558139536,0.5348837209302325,0.2558139534883721,0.44961240310077527,0.5411490459156592,race_confidence_band,Medium 2–5pp
walk_forward,Place,Logistic Regression,selected,1402.0,108.0,0.4922091150964073,0.16067619160553062,0.015636494515759634,0.7102057994915137,0.19444444444444445,0.35185185185185186,0.49074074074074076,0.6666666666666666,0.4040682311515645,4.444444444444445,4.932098765432098,0.3758448341781676,0.4351851851851851,0.6327160493827161,0.25925925925925924,0.5555555555555556,0.18518518518518517,0.4351851851851851,0.5101033890942975,venue,沙田
