period,target,model,feature_group,rows,races,log_loss,brier,ece_10,roc_auc,winner_top1,winner_top2,winner_top3,winner_top5,winner_rr,winner_average_rank,placegetter_average_rank,ranking_correlation,top3_capture_at3,top3_capture_at5,top2_zero_hit,top2_one_hit,top2_two_hit,place_capture_at_cutoff,ndcg_at5,train_races,validation_races
learning_curve_validation,Win,Logistic Regression,matrix_7d,680.0,53.0,0.24780527431650023,0.06792055969694104,0.009907876996039677,0.7527308838133069,0.3018867924528302,0.4716981132075472,0.5471698113207547,0.7169811320754716,0.487011625690871,3.9245283018867925,4.7735849056603765,0.3471138923969112,0.4339622641509434,0.6352201257861636,0.24528301886792453,0.5471698113207547,0.20754716981132076,0.4339622641509434,0.5447836659450088,50,53
learning_curve_validation,Place,Logistic Regression,matrix_7d,680.0,53.0,0.49246580068487666,0.16108010895550204,0.029926453615747306,0.7203732541435797,0.22641509433962265,0.39622641509433965,0.5283018867924528,0.7169811320754716,0.43471235263688096,4.132075471698113,4.7924528301886795,0.34962835906232137,0.4339622641509434,0.6415094339622641,0.22641509433962265,0.5849056603773585,0.18867924528301888,0.4339622641509434,0.5191298451868005,50,53
learning_curve_validation,Win,Logistic Regression,matrix_7d,680.0,53.0,0.24642867284564465,0.06772085320864456,0.004939653040873621,0.7467424994733833,0.24528301886792453,0.4339622641509434,0.5471698113207547,0.7169811320754716,0.4514171363227967,4.0754716981132075,4.830188679245283,0.33758065833537526,0.45911949685534587,0.6289308176100628,0.24528301886792453,0.5471698113207547,0.20754716981132076,0.45911949685534587,0.526216814438895,100,53
learning_curve_validation,Place,Logistic Regression,matrix_7d,680.0,53.0,0.4891817698746674,0.16024465653925282,0.023742976899947234,0.723065222902256,0.20754716981132076,0.39622641509433965,0.5283018867924528,0.7169811320754716,0.4264457240872336,4.113207547169812,4.735849056603773,0.35315690598709465,0.4339622641509434,0.6540880503144654,0.22641509433962265,0.5471698113207547,0.22641509433962265,0.4339622641509434,0.5295002832830148,100,53
learning_curve_validation,Win,Logistic Regression,matrix_7d,680.0,53.0,0.2472344070623195,0.06792407099942069,0.00866709696494341,0.7417772561764617,0.2641509433962264,0.41509433962264153,0.5283018867924528,0.6792452830188679,0.45503348852405456,4.150943396226415,4.7421383647798745,0.34719620002638873,0.4654088050314466,0.6415094339622641,0.22641509433962265,0.5660377358490566,0.20754716981132076,0.4654088050314466,0.5313967623176915,150,53
learning_curve_validation,Place,Logistic Regression,matrix_7d,680.0,53.0,0.48642867458452455,0.1593099226224877,0.020311548714727977,0.7270367821919627,0.20754716981132076,0.37735849056603776,0.5283018867924528,0.7169811320754716,0.42304718342454195,4.132075471698113,4.748427672955975,0.35366111875545836,0.4528301886792453,0.6477987421383646,0.24528301886792453,0.5471698113207547,0.20754716981132076,0.4528301886792453,0.5195945314414191,150,53
learning_curve_validation,Win,Logistic Regression,matrix_7d,680.0,53.0,0.24703259362302224,0.06792306394113698,0.012627772511880377,0.7422587343143451,0.2641509433962264,0.41509433962264153,0.5471698113207547,0.6981132075471698,0.45477824062729716,4.188679245283019,4.792452830188679,0.34150126602956793,0.47169811320754723,0.6289308176100628,0.24528301886792453,0.5471698113207547,0.20754716981132076,0.47169811320754723,0.5332960030916799,188,53
learning_curve_validation,Place,Logistic Regression,matrix_7d,680.0,53.0,0.4861645216066855,0.15916849926827306,0.018061140145951088,0.7266263474933303,0.20754716981132076,0.37735849056603776,0.5283018867924528,0.6981132075471698,0.41917626398758473,4.245283018867925,4.79874213836478,0.34933619839280217,0.4465408805031446,0.6540880503144654,0.24528301886792453,0.5471698113207547,0.20754716981132076,0.4465408805031446,0.516090476467513,188,53
