period,target,model,feature_group,rows,races,log_loss,brier,ece_10,roc_auc,winner_top1,winner_top2,winner_top3,winner_top5,winner_rr,winner_average_rank,placegetter_average_rank,ranking_correlation,top3_capture_at3,top3_capture_at5,top2_zero_hit,top2_one_hit,top2_two_hit,place_capture_at_cutoff,ndcg_at5,selected
walk_forward,Win,Logistic Regression,matrix_7d,2019.0,161.0,0.2549118564072413,0.06956607866095335,0.0049903867646257484,0.7187351657094718,0.2422360248447205,0.40372670807453415,0.5279503105590062,0.6894409937888198,0.4403249442069318,4.267080745341615,4.921325051759835,0.3508353964875704,0.4409937888198758,0.6273291925465838,0.2795031055900621,0.5093167701863354,0.2111801242236025,0.4409937888198758,0.5264864218024656,True
walk_forward,Place,Logistic Regression,matrix_7d,2019.0,161.0,0.5028142944776808,0.1647691111139167,0.008848342218416181,0.7051724788647343,0.21739130434782608,0.37888198757763975,0.515527950310559,0.6894409937888198,0.42405427560707054,4.291925465838509,4.881987577639752,0.3678723967543844,0.43685300207039335,0.6356107660455487,0.2670807453416149,0.5279503105590062,0.20496894409937888,0.43685300207039335,0.5244910295370272,True
walk_forward,Win,Logistic Regression,facts_compact,2019.0,161.0,0.2713649980717681,0.07237853731102459,0.014582249691761924,0.6544604831215024,0.14906832298136646,0.30434782608695654,0.40993788819875776,0.5962732919254659,0.35393455750598607,5.105590062111801,5.184265010351967,0.3075065721028454,0.412008281573499,0.5838509316770186,0.32298136645962733,0.4968944099378882,0.18012422360248448,0.412008281573499,0.4687199558385126,False
walk_forward,Place,Logistic Regression,facts_compact,2019.0,161.0,0.5151710263353466,0.1694816127213087,0.024685340146065365,0.6862828351449276,0.13043478260869565,0.30434782608695654,0.40993788819875776,0.5838509316770186,0.3460557730744066,5.012422360248447,5.072463768115942,0.32757739155254684,0.412008281573499,0.598343685300207,0.30434782608695654,0.546583850931677,0.14906832298136646,0.412008281573499,0.4702396303473391,False
walk_forward,Win,Logistic Regression,matrix_plus_facts,2019.0,161.0,0.26173846096650977,0.07078202237623131,0.009825010844255818,0.7036518262474176,0.19875776397515527,0.37888198757763975,0.515527950310559,0.6832298136645962,0.4113731851309491,4.440993788819876,4.9606625258799175,0.3538288833319889,0.43685300207039346,0.6149068322981367,0.2484472049689441,0.5527950310559007,0.19875776397515527,0.43685300207039346,0.5151817920162216,False
walk_forward,Place,Logistic Regression,matrix_plus_facts,2019.0,161.0,0.5079303585513836,0.16666985089550707,0.028336677263662177,0.7043933855244997,0.21739130434782608,0.38509316770186336,0.4782608695652174,0.6708074534161491,0.41737867032898085,4.422360248447205,4.842650103519669,0.36930884850139506,0.43064182194616984,0.639751552795031,0.2732919254658385,0.5403726708074534,0.18633540372670807,0.43064182194616984,0.5223913190661037,False
