period,target,model,feature_group,rows,races,log_loss,brier,ece_10,roc_auc,winner_top1,winner_top2,winner_top3,winner_top5,winner_rr,top3_capture_at3,top3_capture_at5,top2_zero_hit,top2_one_hit,top2_two_hit,place_capture_at_cutoff,ndcg_at5,train_end,test_date
2026-07-04,Place,Matrix Champion,frozen_matrix,130.0,11.0,0.4895989772538963,0.16070121482731325,0.0793717576076609,0.7685098406747891,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.5491735537190082,0.5454545454545454,0.7272727272727273,0.0,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.6374264217761509,2026-07-01,2026-07-04
2026-07-08,Place,Matrix Champion,frozen_matrix,103.0,9.0,0.5753773536455993,0.1954058404495731,0.11192587847399084,0.6125730994152047,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.5063973063973064,0.2962962962962963,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2962962962962963,0.4928380800181816,2026-07-04,2026-07-08
2026-07-12,Place,Matrix Champion,frozen_matrix,152.0,11.0,0.4944261828492684,0.15918896712661706,0.06078413715011347,0.6655207537560479,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.41241309195854653,0.3939393939393939,0.5454545454545454,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.3939393939393939,0.44177699479363497,2026-07-08,2026-07-12
2026-05-09,Place,Logistic Regression,matrix_7d,141.0,11.0,0.5418426591473241,0.178557747482274,0.08367952115439911,0.6245791245791246,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.27756460711006165,0.30303030303030304,0.5151515151515151,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.30303030303030304,0.3625153884927207,2026-05-06,2026-05-09
2026-05-13,Place,Logistic Regression,matrix_7d,101.0,9.0,0.5132380812420562,0.16910169809072995,0.0881426151081709,0.7257257257257257,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.4499158249158249,0.48148148148148145,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.48148148148148145,0.5991513140233504,2026-05-09,2026-05-13
2026-05-17,Place,Logistic Regression,matrix_7d,146.0,11.0,0.4809314132019235,0.15797716497755518,0.0993541937489457,0.7312952534191473,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.6363636363636364,0.37878787878787873,0.4545454545454545,0.6363636363636362,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.4545454545454545,0.48911740647576757,2026-05-13,2026-05-17
2026-05-20,Place,Logistic Regression,matrix_7d,108.0,9.0,0.4825176964828734,0.15525570190968066,0.05023977652648623,0.7489711934156379,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.43518518518518523,0.48148148148148145,0.7777777777777777,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.48148148148148145,0.649401034212683,2026-05-17,2026-05-20
2026-05-24,Place,Logistic Regression,matrix_7d,145.0,11.0,0.4914679203298076,0.15825314363656345,0.06767848126305062,0.6915584415584416,0.36363636363636365,0.45454545454545453,0.7272727272727273,0.8181818181818182,0.5461432506887053,0.4848484848484848,0.6363636363636362,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.4848484848484848,0.5776978912966867,2026-05-20,2026-05-24
2026-05-27,Place,Logistic Regression,matrix_7d,104.0,9.0,0.6205590095596653,0.20574508983358236,0.11791679362634307,0.5493025493025493,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.364021164021164,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.0,0.3333333333333333,0.41227692550036177,2026-05-24,2026-05-27
2026-06-03,Place,Logistic Regression,matrix_7d,95.0,8.0,0.4994843903549581,0.16204494419547438,0.07233227254143051,0.7294600938967136,0.5,0.625,0.875,0.875,0.6636904761904762,0.5833333333333333,0.625,0.0,0.75,0.25,0.5833333333333333,0.64073685679157,2026-05-27,2026-06-03
2026-06-07,Place,Logistic Regression,matrix_7d,117.0,9.0,0.4960790132373422,0.1600006329917054,0.055399098197916115,0.6876543209876543,0.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.3103655603655604,0.4074074074074074,0.5185185185185186,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4074074074074074,0.45774202900993965,2026-06-03,2026-06-07
2026-06-10,Place,Logistic Regression,matrix_7d,106.0,9.0,0.4907276575658713,0.16396153944741876,0.10446586648577738,0.7613689639006094,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.46216931216931223,0.4444444444444444,0.7037037037037037,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.5294559749946335,2026-06-07,2026-06-10
2026-06-13,Place,Logistic Regression,matrix_7d,131.0,11.0,0.4884134775279241,0.1636248549026475,0.04237849256348306,0.761595547309833,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.7272727272727273,0.3796536796536797,0.5151515151515151,0.7575757575757575,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.5151515151515151,0.5955206911324651,2026-06-10,2026-06-13
2026-06-21,Place,Logistic Regression,matrix_7d,145.0,11.0,0.5345472947576152,0.17449869516197666,0.04951590211691188,0.6247294372294372,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.7272727272727273,0.4093739593739594,0.33333333333333337,0.5454545454545454,0.2727272727272727,0.7272727272727273,0.0,0.33333333333333337,0.47754874854211377,2026-06-13,2026-06-21
2026-06-27,Place,Logistic Regression,matrix_7d,150.0,11.0,0.48771542158944725,0.16067142634474582,0.054125976656552256,0.6928256928256928,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.43369408369408374,0.36363636363636365,0.5151515151515151,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.40553858811081817,2026-06-21,2026-06-27
2026-07-01,Place,Logistic Regression,matrix_7d,145.0,11.0,0.46305551945604057,0.14983378051427163,0.0567612798755618,0.7562229437229439,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.7272727272727273,0.35681818181818187,0.4848484848484849,0.6666666666666667,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.4848484848484849,0.5272000852366623,2026-06-27,2026-07-01
2026-07-04,Place,Logistic Regression,matrix_7d,130.0,11.0,0.46745079325504957,0.15332344936790243,0.0675351719499577,0.8013120899718839,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.9090909090909091,0.5196969696969697,0.5757575757575757,0.8484848484848484,0.0,0.7272727272727273,0.2727272727272727,0.5757575757575757,0.7105097183144612,2026-07-01,2026-07-04
2026-07-08,Place,Logistic Regression,matrix_7d,103.0,9.0,0.5548508541725046,0.18817713759170573,0.07293380764604612,0.648635477582846,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.4358024691358025,0.3333333333333333,0.6296296296296297,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.5014919600406018,2026-07-04,2026-07-08
2026-07-12,Place,Logistic Regression,matrix_7d,152.0,11.0,0.47103154685925475,0.15042174294116437,0.036800095949120974,0.7188693659281895,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.6363636363636364,0.4115472910927456,0.4242424242424242,0.6666666666666666,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.4242424242424242,0.48812309704327533,2026-07-08,2026-07-12
2026-05-09,Place,LightGBM,matrix_7d,141.0,11.0,0.5289775544338093,0.1742597955553752,0.05255353053562157,0.6292087542087542,0.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.22070707070707074,0.303030303030303,0.4848484848484848,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.303030303030303,0.3515675564514614,2026-05-06,2026-05-09
2026-05-13,Place,LightGBM,matrix_7d,101.0,9.0,0.513619172561201,0.16810192377938651,0.07581557052854629,0.7252252252252253,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.5561728395061728,0.5185185185185186,0.7037037037037037,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.5185185185185186,0.638714661477374,2026-05-09,2026-05-13
2026-05-17,Place,LightGBM,matrix_7d,146.0,11.0,0.5042397573933871,0.16582335239849902,0.047245525783281735,0.6769911504424778,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.7272727272727273,0.3690869736324282,0.33333333333333337,0.6363636363636364,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.33333333333333337,0.43883490608344533,2026-05-13,2026-05-17
2026-05-20,Place,LightGBM,matrix_7d,108.0,9.0,0.4980256150819913,0.1625644526452589,0.03432314167879727,0.7343392775491541,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.3012345679012346,0.4074074074074074,0.6666666666666665,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.4074074074074074,0.5067426885484014,2026-05-17,2026-05-20
2026-05-24,Place,LightGBM,matrix_7d,145.0,11.0,0.5085569648772466,0.16633323626351235,0.02524461985359038,0.6620670995670995,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.5585858585858585,0.3333333333333333,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.3333333333333333,0.5170440518881029,2026-05-20,2026-05-24
2026-05-27,Place,LightGBM,matrix_7d,104.0,9.0,0.5930305575414233,0.19707550956994818,0.0930084486355496,0.5538720538720538,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.40123456790123463,0.3333333333333333,0.48148148148148145,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.46133727412718795,2026-05-24,2026-05-27
2026-06-03,Place,LightGBM,matrix_7d,95.0,8.0,0.4971121999038573,0.16215892061246936,0.05672907194565773,0.7376760563380281,0.625,0.625,0.75,0.875,0.7135416666666666,0.41666666666666663,0.625,0.125,0.75,0.125,0.41666666666666663,0.6552900969659985,2026-05-27,2026-06-03
2026-06-07,Place,LightGBM,matrix_7d,117.0,9.0,0.5019855615185971,0.16141051767587647,0.08016386851981214,0.6716049382716048,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.46996676163342826,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5129112559628166,2026-06-03,2026-06-07
2026-06-10,Place,LightGBM,matrix_7d,106.0,9.0,0.5170953463891417,0.17153689835700064,0.03279738052118206,0.7154242850445381,0.0,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.2657407407407407,0.48148148148148145,0.5925925925925926,0.1111111111111111,0.8888888888888888,0.0,0.48148148148148145,0.44784334214785687,2026-06-07,2026-06-10
2026-06-13,Place,LightGBM,matrix_7d,131.0,11.0,0.48804604167250076,0.16098985559006387,0.04936779575847436,0.7691713048855906,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.6363636363636364,0.42348484848484846,0.4848484848484848,0.7272727272727273,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.4848484848484848,0.5633113274632205,2026-06-10,2026-06-13
2026-06-21,Place,LightGBM,matrix_7d,145.0,11.0,0.5164100095941452,0.1682975683714812,0.03570735086135622,0.6396103896103896,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.7272727272727273,0.3985930735930736,0.36363636363636365,0.5454545454545454,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.36363636363636365,0.46630625963527944,2026-06-13,2026-06-21
2026-06-27,Place,LightGBM,matrix_7d,150.0,11.0,0.4912645778352504,0.16130777395708043,0.052016516102422417,0.6904946904946905,0.2727272727272727,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.44084022038567494,0.33333333333333337,0.5757575757575757,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.33333333333333337,0.44928559629757986,2026-06-21,2026-06-27
2026-07-01,Place,LightGBM,matrix_7d,145.0,11.0,0.46076755967887084,0.14924091006174542,0.06918246726772163,0.7813852813852813,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.45681818181818185,0.5151515151515151,0.696969696969697,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.5151515151515151,0.56985030005977,2026-06-27,2026-07-01
2026-07-04,Place,LightGBM,matrix_7d,130.0,11.0,0.4773334977359092,0.15706828381963797,0.05126907021035874,0.7903780068728523,0.2727272727272727,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.512987012987013,0.4848484848484848,0.7878787878787878,0.0,0.8181818181818182,0.18181818181818182,0.4848484848484848,0.6614792075123073,2026-07-01,2026-07-04
2026-07-08,Place,LightGBM,matrix_7d,103.0,9.0,0.5417912460101304,0.1828045783092932,0.06085464852911948,0.6652046783625731,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.5021604938271605,0.2962962962962963,0.6296296296296297,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2962962962962963,0.527327122815069,2026-07-04,2026-07-08
2026-07-12,Place,LightGBM,matrix_7d,152.0,11.0,0.476901774421496,0.15257260295836905,0.054268623251414495,0.70995670995671,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.4284576534576534,0.4545454545454545,0.6666666666666666,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.4545454545454545,0.5051122482197303,2026-07-08,2026-07-12
2026-05-09,Place,XGBoost,matrix_7d,141.0,11.0,0.5452387545363411,0.17968528392333072,0.020460875744515272,0.5,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.2382011927466473,0.24242424242424246,0.45454545454545453,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.24242424242424246,0.30414481192557496,2026-05-06,2026-05-09
2026-05-13,Place,XGBoost,matrix_7d,101.0,9.0,0.5811783877414017,0.19609111364741352,0.015098442830661751,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3235529902196569,0.2962962962962963,0.48148148148148145,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2962962962962963,0.4064558591595194,2026-05-09,2026-05-13
2026-05-17,Place,XGBoost,matrix_7d,146.0,11.0,0.5364652482952647,0.17568952249281333,0.027395429268275234,0.5,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.2372687918142464,0.2424242424242424,0.3939393939393939,0.6363636363636364,0.36363636363636365,0.0,0.2424242424242424,0.24091205531976245,2026-05-13,2026-05-17
2026-05-20,Place,XGBoost,matrix_7d,108.0,9.0,0.515387857955504,0.16956856146991633,0.05605717762200921,0.716506630086877,0.0,0.0,0.4444444444444444,0.5555555555555556,0.23068783068783072,0.5555555555555555,0.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555555,0.49701206000609777,2026-05-17,2026-05-20
2026-05-24,Place,XGBoost,matrix_7d,145.0,11.0,0.5201495980539865,0.17053853123562543,0.02535382211208343,0.6310876623376623,0.2727272727272727,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.48813131313131314,0.303030303030303,0.4848484848484848,0.36363636363636365,0.6363636363636364,0.0,0.303030303030303,0.443823764722384,2026-05-20,2026-05-24
2026-05-27,Place,XGBoost,matrix_7d,104.0,9.0,0.5842948912289182,0.19456350897953487,0.07211913934980449,0.5471380471380471,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.4993827160493827,0.2962962962962963,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.0,0.2962962962962963,0.4915932889318895,2026-05-24,2026-05-27
2026-06-03,Place,XGBoost,matrix_7d,95.0,8.0,0.5063943190310678,0.1659922925957588,0.04673313671036772,0.732981220657277,0.25,0.625,0.875,0.875,0.5364583333333333,0.5,0.625,0.25,0.5,0.25,0.5,0.5767284141680135,2026-05-27,2026-06-03
2026-06-07,Place,XGBoost,matrix_7d,117.0,9.0,0.5129871437489097,0.16696548404177158,0.03414306375715466,0.6679012345679013,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.3962121212121212,0.4074074074074074,0.5185185185185185,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4074074074074074,0.4526960292002307,2026-06-03,2026-06-07
2026-06-10,Place,XGBoost,matrix_7d,106.0,9.0,0.5320913243801262,0.1768476913597746,0.03402204453101699,0.6797937177684014,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.3263668430335097,0.4444444444444444,0.5925925925925926,0.2222222222222222,0.7777777777777778,0.0,0.4444444444444444,0.4194096026386667,2026-06-07,2026-06-10
2026-06-13,Place,XGBoost,matrix_7d,131.0,11.0,0.5030250817177896,0.16622392405383338,0.05399337809049446,0.7431972789115647,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.375941230486685,0.4848484848484848,0.6969696969696969,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.4848484848484848,0.5527369789620589,2026-06-10,2026-06-13
2026-06-21,Place,XGBoost,matrix_7d,145.0,11.0,0.5270076994907503,0.17196872720568643,0.0434209704912942,0.6118777056277057,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.6363636363636364,0.3336163836163836,0.33333333333333337,0.5151515151515151,0.36363636363636365,0.6363636363636364,0.0,0.33333333333333337,0.4207622938837179,2026-06-13,2026-06-21
2026-06-27,Place,XGBoost,matrix_7d,150.0,11.0,0.48700370806715854,0.15847386777817365,0.028109157582124074,0.7003367003367004,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.4074314574314574,0.3939393939393939,0.5757575757575757,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.3939393939393939,0.4509387187097023,2026-06-21,2026-06-27
2026-07-01,Place,XGBoost,matrix_7d,145.0,11.0,0.4760273161235855,0.15414078548776028,0.05111114053890623,0.7467532467532467,0.09090909090909091,0.45454545454545453,0.5454545454545454,0.8181818181818182,0.3919191919191919,0.4848484848484848,0.6060606060606061,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.4848484848484848,0.5301628366684887,2026-06-27,2026-07-01
2026-07-04,Place,XGBoost,matrix_7d,130.0,11.0,0.4846411619571642,0.15910064594796405,0.0686109593281379,0.782255545142143,0.2727272727272727,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.49924242424242427,0.4848484848484849,0.7575757575757575,0.0,0.8181818181818182,0.18181818181818182,0.4848484848484849,0.630956449682974,2026-07-01,2026-07-04
2026-07-08,Place,XGBoost,matrix_7d,103.0,9.0,0.5478011530093311,0.18435897049082628,0.044987609953556246,0.6505847953216374,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.49100529100529106,0.3333333333333333,0.5925925925925926,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.5034822936558924,2026-07-04,2026-07-08
2026-07-12,Place,XGBoost,matrix_7d,152.0,11.0,0.4697292520185861,0.1498699802445257,0.04898297379871732,0.7247262541380189,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.4340613931523023,0.4242424242424242,0.6666666666666666,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.4242424242424242,0.5247793201335866,2026-07-08,2026-07-12
2026-05-09,Win,Matrix+Logistic Regression α=0.25,hybrid,141.0,11.0,0.28593805960164265,0.0736760540284494,0.029418987016744315,0.5314685314685315,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.27301915256460707,0.3333333333333333,0.5151515151515151,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.3333333333333333,0.3651519708977274,2026-05-06,2026-05-09
2026-05-13,Win,Matrix+Logistic Regression α=0.25,hybrid,101.0,9.0,0.2755305506928343,0.07610190751560895,0.018012247710481447,0.7282608695652174,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.4695767195767196,0.5185185185185186,0.6296296296296297,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5185185185185186,0.5799664687365664,2026-05-09,2026-05-13
2026-05-17,Win,Matrix+Logistic Regression α=0.25,hybrid,146.0,11.0,0.25172421069361284,0.06801780621398393,0.012136998004017338,0.7023569023569023,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.342027417027417,0.45454545454545453,0.606060606060606,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.45454545454545453,0.4449762391381505,2026-05-13,2026-05-17
2026-05-20,Win,Matrix+Logistic Regression α=0.25,hybrid,108.0,9.0,0.26599414467826454,0.07180780084901224,0.009146598336436981,0.7003367003367003,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.48456790123456783,0.48148148148148145,0.5925925925925926,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.48148148148148145,0.5677336071728452,2026-05-17,2026-05-20
2026-05-24,Win,Matrix+Logistic Regression α=0.25,hybrid,145.0,11.0,0.22659416544950384,0.06252060687713339,0.056600999648560635,0.8310719131614653,0.36363636363636365,0.45454545454545453,0.7272727272727273,0.8181818181818182,0.543978748524203,0.3939393939393939,0.6363636363636362,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.3939393939393939,0.5611852192257198,2026-05-20,2026-05-24
2026-05-27,Win,Matrix+Logistic Regression α=0.25,hybrid,104.0,9.0,0.27349968266227004,0.07527634012473243,0.010514637175156473,0.6947368421052631,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.41419753086419747,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.4456596957752311,2026-05-24,2026-05-27
2026-06-03,Win,Matrix+Logistic Regression α=0.25,hybrid,95.0,8.0,0.22579346114160154,0.06541055013443145,0.02917595121894325,0.8721264367816092,0.25,0.75,0.875,0.875,0.5595238095238095,0.5416666666666666,0.6666666666666666,0.125,0.625,0.25,0.5416666666666666,0.5920791355119652,2026-05-27,2026-06-03
2026-06-07,Win,Matrix+Logistic Regression α=0.25,hybrid,117.0,9.0,0.2477721077000151,0.06772676023682432,0.0071892055665905945,0.7520576131687243,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.8888888888888888,0.43047138047138045,0.4444444444444444,0.7407407407407407,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.6105832135342877,2026-06-03,2026-06-07
2026-06-10,Win,Matrix+Logistic Regression α=0.25,hybrid,106.0,9.0,0.27364903091971987,0.07467532644386515,0.0366551572462465,0.6792668957617412,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.4601851851851852,0.4444444444444444,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.5402513422920815,2026-06-07,2026-06-10
2026-06-13,Win,Matrix+Logistic Regression α=0.25,hybrid,131.0,11.0,0.26585169312828283,0.0724390772220089,0.030312323663148483,0.7007575757575758,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.7272727272727273,0.44430014430014425,0.45454545454545453,0.7575757575757575,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.45454545454545453,0.5809316294483279,2026-06-10,2026-06-13
2026-06-21,Win,Matrix+Logistic Regression α=0.25,hybrid,145.0,11.0,0.25458911266639583,0.06837455673609444,0.007507394498256,0.6865671641791045,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.7272727272727273,0.4108225108225108,0.36363636363636365,0.5151515151515151,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.36363636363636365,0.45033856842806563,2026-06-13,2026-06-21
2026-06-27,Win,Matrix+Logistic Regression α=0.25,hybrid,150.0,11.0,0.23660667262288043,0.06444064240729759,0.013606125691623918,0.7423152387181164,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.4594516594516595,0.42424242424242425,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.42424242424242425,0.45148020629334534,2026-06-21,2026-06-27
2026-07-01,Win,Matrix+Logistic Regression α=0.25,hybrid,145.0,11.0,0.2454157836709697,0.06746501966332055,0.024532100188978105,0.7415196743554953,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.3562081857536403,0.5151515151515151,0.6363636363636365,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.5151515151515151,0.519598825972706,2026-06-27,2026-07-01
2026-07-04,Win,Matrix+Logistic Regression α=0.25,hybrid,130.0,11.0,0.2561054768036026,0.07254564185326123,0.01695399955324293,0.774637127578304,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.5484848484848485,0.5454545454545454,0.7272727272727273,0.0,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.6647499352609686,2026-07-01,2026-07-04
2026-07-08,Win,Matrix+Logistic Regression α=0.25,hybrid,103.0,9.0,0.26829489024317843,0.07395710102082045,0.009567615564984318,0.7234042553191489,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.5604938271604938,0.3333333333333333,0.6296296296296297,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.5488208883659353,2026-07-04,2026-07-08
2026-07-12,Win,Matrix+Logistic Regression α=0.25,hybrid,152.0,11.0,0.23820508457357467,0.06372199792278012,0.016724912683332097,0.7221147646679561,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.43488783943329407,0.45454545454545453,0.6363636363636364,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.45454545454545453,0.5071250230864615,2026-07-08,2026-07-12
2026-05-09,Place,Matrix+Logistic Regression α=0.75,hybrid,141.0,11.0,0.5531060941503392,0.1828353184249774,0.08234809232056406,0.6245791245791246,0.0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.2078282828282828,0.3939393939393939,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.3939393939393939,0.38557685933138686,2026-05-06,2026-05-09
2026-05-13,Place,Matrix+Logistic Regression α=0.75,hybrid,101.0,9.0,0.5169188145552848,0.16920632714903072,0.07849306324414303,0.7312312312312311,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.5,0.5185185185185185,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.5185185185185185,0.6188517187034864,2026-05-09,2026-05-13
2026-05-17,Place,Matrix+Logistic Regression α=0.75,hybrid,146.0,11.0,0.4838765359048364,0.15740386127138564,0.039423006609073996,0.7160096540627514,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.38380230880230876,0.45454545454545453,0.606060606060606,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.45454545454545453,0.48045633055605635,2026-05-13,2026-05-17
2026-05-20,Place,Matrix+Logistic Regression α=0.75,hybrid,108.0,9.0,0.5001500954960876,0.1647368160714013,0.07709812018850494,0.7315957933241883,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4279100529100529,0.48148148148148145,0.6296296296296295,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.48148148148148145,0.5661160448220539,2026-05-17,2026-05-20
2026-05-24,Place,Matrix+Logistic Regression α=0.75,hybrid,145.0,11.0,0.49368264608137064,0.1590377112194733,0.04612157716712084,0.691017316017316,0.45454545454545453,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.6067493112947658,0.45454545454545453,0.6363636363636362,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.590929497813613,2026-05-20,2026-05-24
2026-05-27,Place,Matrix+Logistic Regression α=0.75,hybrid,104.0,9.0,0.603084913908936,0.20222685566298917,0.10636020640990368,0.5646945646945646,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.41790123456790124,0.3333333333333333,0.48148148148148145,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.46458440859350936,2026-05-24,2026-05-27
