period,target,model,feature_group,rows,races,log_loss,brier,ece_10,roc_auc,winner_top1,winner_top2,winner_top3,winner_top5,winner_rr,winner_average_rank,placegetter_average_rank,ranking_correlation,top3_capture_at3,top3_capture_at5,top2_zero_hit,top2_one_hit,top2_two_hit,place_capture_at_cutoff,ndcg_at5,alpha,selection_score
walk_forward,Win,Matrix+ML α=0.25,hybrid,2019.0,161.0,0.2546577154927124,0.0694882898556575,0.0013760888657217466,0.7212925138230516,0.2484472049689441,0.42857142857142855,0.5279503105590062,0.6894409937888198,0.4473172272861714,4.254658385093168,4.923395445134576,0.3503143854075531,0.4389233954451346,0.6252587991718427,0.2484472049689441,0.5279503105590062,0.2236024844720497,0.4389233954451346,0.5275011022914937,0.25,1.2341528422051797
walk_forward,Win,Matrix+ML α=0.50,hybrid,2019.0,161.0,0.2546488958191947,0.06945678197518561,0.004055288272232677,0.7233617928848892,0.2546583850931677,0.422360248447205,0.5217391304347826,0.7018633540372671,0.44940980344707054,4.236024844720497,4.933747412008281,0.345581644028849,0.4389233954451346,0.6252587991718428,0.2608695652173913,0.5093167701863354,0.22981366459627328,0.4389233954451346,0.5315626427234437,0.5,1.2289588111236471
walk_forward,Win,Matrix+ML α=0.75,hybrid,2019.0,161.0,0.25488366676930985,0.06947155501953771,0.005843022534414646,0.7241273258496078,0.2608695652173913,0.42857142857142855,0.515527950310559,0.7080745341614907,0.453527959273301,4.211180124223603,4.915113871635611,0.3494738181073585,0.4409937888198758,0.619047619047619,0.2422360248447205,0.5217391304347826,0.2360248447204969,0.4409937888198758,0.5319644277157581,0.75,1.2165899429332554
walk_forward,Place,Matrix+ML α=0.25,hybrid,2019.0,161.0,0.503323897865175,0.1649797352815076,0.013074116480851633,0.7044001250862664,0.2236024844720497,0.422360248447205,0.5217391304347826,0.6708074534161491,0.43378758922237187,4.267080745341615,4.86128364389234,0.3683031254459826,0.43892339544513453,0.6314699792960663,0.2484472049689441,0.515527950310559,0.2360248447204969,0.43892339544513453,0.5279754658759912,0.25,1.1845381966268116
walk_forward,Place,Matrix+ML α=0.50,hybrid,2019.0,161.0,0.505057466560045,0.16562199918230533,0.016117318019439886,0.7016571234472049,0.2360248447204969,0.4409937888198758,0.5279503105590062,0.6832298136645962,0.4443465954335519,4.211180124223603,4.853002070393374,0.36275908356653697,0.4451345755693582,0.6314699792960662,0.2422360248447205,0.5093167701863354,0.2484472049689441,0.4451345755693582,0.5359323476953685,0.5,1.1923918834669054
walk_forward,Place,Matrix+ML α=0.75,hybrid,2019.0,161.0,0.5079010274644847,0.1666959028163098,0.020278613046991596,0.6972427104899931,0.2484472049689441,0.42857142857142855,0.5403726708074534,0.7018633540372671,0.4507276195164394,4.167701863354037,4.865424430641822,0.357388677575013,0.4492753623188406,0.6231884057971016,0.2422360248447205,0.4968944099378882,0.2608695652173913,0.4492753623188406,0.5328260696823837,0.75,1.195187388532254
